id,duration,country
tt2567220,81,Australia
tt2567688,85,Belgium
tt2567712,106,UK
tt2568760,135,India
tt2568862,96,USA
tt2569236,90,Canada
tt2569298,84,Thailand
tt2569398,72,Russia
tt2569772,128,Japan
tt2570224,81,USA
tt2570292,106,South Korea
tt2570414,90,UK
tt2570436,85,USA
tt2570500,74,Japan
tt2570738,82,USA
tt2570858,104,UK
tt2571022,153,India
tt2571140,143,India
tt2571362,85,USA
tt2571502,118,France
tt2571610,90,Greece
tt2571764,88,Finland
tt2571776,80,Finland
tt2571966,75,USA
tt2572160,87,Belgium
tt2572174,78,USA
tt2572270,96,Switzerland
tt2572632,106,UK
tt2572764,110,Russia
tt2573198,60,Japan
tt2573206,85,USA
tt2573216,108,Italy
tt2573226,90,Italy
tt2573438,97,Turkey
tt2573536,97,Hungary
tt2573750,139,India
tt2573858,94,Ireland
tt2574576,94,Australia
tt2574666,83,Canada
tt2574698,152,India
tt2575290,97,USA
tt2576002,84,USA
tt2576450,143,India
tt2576522,90,South Korea
tt2576852,137,Japan
tt2577150,118,Poland
tt2577172,99,Canada
tt2577470,47,USA
tt2577622,160,India
tt2577652,103,Italy
tt2577668,85,USA
tt2577854,100,Australia
tt2577862,75,Romania
tt2577876,90,France
tt2578418,77,UK
tt2578608,82,USA
tt2579200,86,USA
tt2579680,166,India
tt2579836,87,USA
tt2579952,93,France
tt2580150,136,India
tt2580382,104,UK
tt2580658,86,Italy
tt2580888,80,USA
tt2580928,96,New Zealand
tt2581244,89,USA
tt2581480,93,USA
tt2581664,74,Norway
tt2582008,90,Germany
tt2582240,83,USA
tt2582320,91,Germany
tt2582426,95,USA
tt2582496,105,USA
tt2582498,93,USA
tt2582500,91,Canada
tt2582502,116,Italy
tt2582576,113,USA
tt2582782,102,USA
tt2582784,90,USA
tt2582802,106,USA
tt2582846,126,USA
tt2583192,87,USA
tt2583530,104,Thailand
tt2583690,72,Spain
tt2583814,76,Denmark
tt2584018,94,USA
tt2584380,90,USA
tt2584384,108,Czech Republic
tt2584502,118,Turkey
tt2585072,101,South Africa
tt2585078,95,USA
tt2585160,102,Netherlands
tt2585548,78,USA
tt2585562,127,India
tt2585736,94,USA
tt2585798,100,Germany
tt2585840,100,Russia
tt2586000,72,Germany
tt2586118,96,Belgium
tt2586120,130,Belgium
tt2586682,105,Turkey
tt2587198,114,Thailand
tt2587914,89,USA
tt2589070,96,France
tt2589076,86,France
tt2589092,89,Germany
tt2589132,120,Indonesia
tt2589152,120,Spain
tt2589640,108,Thailand
tt2590214,110,Philippines
tt2590280,100,Philippines
tt2590900,102,Croatia
tt2591692,95,USA
tt2591738,46,USA
tt2591814,46,Japan
tt2592236,127,India
tt2592336,114,South Korea
tt2592464,96,Russia
tt2592484,65,Russia
tt2592500,90,Russia
tt2592594,85,Vietnam
tt2592614,107,USA
tt2592808,120,South Korea
tt2593100,109,Turkey
tt2593224,97,France
tt2593230,84,France
tt2593290,83,Russia
tt2594078,95,Spain
tt2594428,89,USA
tt2594950,99,Russia
tt2595182,99,Thailand
tt2595394,118,India
tt2595664,100,Brazil
tt2595872,95,Dominican Republic
tt2596476,95,Canada
tt2597126,145,India
tt2597216,80,France
tt2597242,91,USA
tt2597302,98,Germany
tt2597718,86,Canada
tt2597756,108,Greece
tt2597760,95,USA
tt2597768,112,Canada
tt2597892,85,USA
tt2598064,127,Kyrgyzstan
tt2598580,89,USA
tt2599106,137,Thailand
tt2599226,90,USA
tt2599716,110,China
tt2600010,127,India
tt2600730,102,Canada
tt2601260,90,USA
tt2602338,93,UK
tt2602664,94,France
tt2603308,90,Thailand
tt2603600,107,USA
tt2604346,86,Spain
tt2604642,91,USA
tt2604704,67,Japan
tt2605444,102,France
tt2605454,113,Egypt
tt2605474,102,Egypt
tt2605480,109,Egypt
tt2605528,86,USA
tt2605686,124,India
tt2606110,112,Japan
tt2606112,93,USA
tt2606118,101,Turkey
tt2606314,88,USA
tt2606614,96,USA
tt2606826,145,India
tt2607692,93,France
tt2607702,102,France
tt2608030,90,USA
tt2608224,138,Turkey
tt2608324,94,USA
tt2608726,86,UK
tt2608766,112,Turkey
tt2608998,91,Norway
tt2609218,119,India
tt2609222,113,France
tt2609326,102,USA
tt2609468,102,India
tt2609706,71,USA
tt2609758,100,USA
tt2609778,110,USA
tt2609998,76,USA
tt2610240,99,Netherlands
tt2610248,90,Netherlands
tt2610252,77,Netherlands
tt2610258,150,India
tt2610768,114,Turkey
tt2610798,87,Germany
tt2611390,99,Ethiopia
tt2611626,99,USA
tt2611652,94,Iceland
tt2612156,110,India
tt2612518,128,Serbia
tt2612762,105,Turkey
tt2613012,160,India
tt2614032,135,India
tt2614400,118,France
tt2614684,99,UK
tt2614700,89,USA
tt2614722,98,India
tt2614816,89,UK
tt2614860,118,Belgium
tt2615584,146,India
tt2616016,89,Colombia
tt2616114,86,Brazil
tt2616620,180,India
tt2616810,96,Norway
tt2617600,85,Iran
tt2617676,182,India
tt2617828,100,Germany
tt2617852,120,South Korea
tt2618214,88,Singapore
tt2618368,126,Mexico
tt2618500,106,Germany
tt2618920,103,Mexico
tt2618936,95,Argentina
tt2619512,83,USA
tt2620490,108,USA
tt2620590,90,USA
tt2620736,81,USA
tt2620952,79,Denmark
tt2621000,135,India
tt2621784,87,USA
tt2622130,130,India
tt2622156,75,Germany
tt2622294,100,USA
tt2622420,98,USA
tt2622530,91,Canada
tt2622672,98,USA
tt2622826,82,Canada
tt2622874,104,Australia
tt2622988,106,UK
tt2623460,135,India
tt2623502,91,USA
tt2623946,95,USA
tt2624316,105,Germany
tt2624412,88,USA
tt2624704,150,India
tt2624716,85,USA
tt2624852,110,India
tt2624866,83,Germany
tt2625030,134,South Korea
tt2625270,105,Argentina
tt2625810,101,Canada
tt2625948,82,USA
tt2625968,96,Canada
tt2626090,100,UK
tt2626350,112,USA
tt2626460,92,UK
tt2626926,106,Iran
tt2626964,112,UK
tt2627146,133,Poland
tt2628316,93,UK
tt2629322,115,Sri Lanka
tt2630028,128,South Korea
tt2630076,133,India
tt2630096,91,USA
tt2630134,75,USA
tt2630272,71,USA
tt2630300,76,USA
tt2630310,98,USA
tt2630336,119,Japan
tt2630526,96,Thailand
tt2630742,98,USA
tt2630880,85,USA
tt2630992,90,UK
tt2631098,113,India
tt2631186,159,India
tt2632308,104,Trinidad and Tobago
tt2632556,80,Norway
tt2633076,85,USA
tt2633110,90,Germany
tt2633114,66,USA
tt2633598,86,India
tt2633666,89,USA
tt2633826,136,India
tt2634384,94,Canada
tt2634394,99,France
tt2634414,88,USA
tt2634824,110,India
tt2635006,92,USA
tt2635622,116,India
tt2635832,55,USA
tt2636124,58,Japan
tt2636362,86,Taiwan
tt2636364,120,UK
tt2636488,80,UK
tt2637012,88,Chile
tt2637276,115,USA
tt2637294,93,USA
tt2637378,92,USA
tt2637580,75,USA
tt2637844,110,Kazakhstan
tt2637978,102,Turkey
tt2637994,99,Germany
tt2638048,83,USA
tt2638096,97,France
tt2638104,148,India
tt2638144,123,USA
tt2638662,81,Spain
tt2639254,112,UK
tt2639336,98,Ireland
tt2639344,94,USA
tt2639514,110,USA
tt2639664,108,Egypt
tt2640444,150,India
tt2640460,135,Kyrgyzstan
tt2640474,101,Venezuela
tt2640570,74,France
tt2640674,96,USA
tt2641786,82,Japan
tt2641910,104,India
tt2642020,93,France
tt2642064,106,Hong Kong
tt2642228,85,Argentina
tt2642442,99,Sweden
tt2642524,98,Spain
tt2643308,100,Russia
tt2643394,130,Japan
tt2644178,153,India
tt2644202,132,India
tt2644714,98,China
tt2644800,97,France
tt2644980,108,USA
tt2645044,108,China
tt2645092,99,Turkey
tt2645104,105,Turkey
tt2645130,94,Turkey
tt2645142,82,Spain
tt2645164,89,Ireland
tt2645188,85,UK
tt2645484,71,Turkey
tt2645670,90,Canada
tt2646378,87,USA
tt2646534,90,Romania
tt2647078,77,USA
tt2648034,168,India
tt2649128,133,Russia
tt2649152,86,Russia
tt2649554,112,USA
tt2649680,85,Canada
tt2649718,160,India
tt2649882,80,USA
tt2650414,85,Brazil
tt2650548,46,USA
tt2650642,102,Poland
tt2650718,87,Netherlands
tt2650954,77,Russia
tt2650978,115,Austria
tt2650986,91,Denmark
tt2651054,101,Venezuela
tt2651352,88,USA
tt2651370,80,Mexico
tt2651724,90,USA
tt2651916,88,USA
tt2652092,110,Kenya
tt2652118,96,China
tt2652476,78,South Korea
tt2652756,107,South Korea
tt2653232,90,Russia
tt2653262,98,South Korea
tt2653264,122,Japan
tt2653804,155,India
tt2653882,61,Japan
tt2654428,90,Slovakia
tt2654480,145,India
tt2654522,86,USA
tt2654572,95,Puerto Rico
tt2654738,90,UK
tt2655734,90,Canada
tt2655788,102,France
tt2655938,88,Greece
tt2656588,97,USA
tt2657152,58,USA
tt2657160,75,USA
tt2658126,124,India
tt2658428,110,France
tt2658538,104,USA
tt2658768,95,Denmark
tt2659190,104,France
tt2659240,97,USA
tt2659374,96,Russia
tt2659414,127,South Korea
tt2659512,95,Denmark
tt2660118,90,USA
tt2660294,83,UK
tt2660332,94,Sweden
tt2660888,122,USA
tt2661382,83,Germany
tt2661578,106,Switzerland
tt2661644,93,Germany
tt2662218,102,UK
tt2662716,88,Portugal
tt2662764,80,USA
tt2663738,99,South Korea
tt2663744,92,USA
tt2664080,91,Norway
tt2664094,104,Russia
tt2664108,115,Russia
tt2664258,107,Germany
tt2664264,112,Japan
tt2664712,96,Norway
tt2664838,94,France
tt2664880,93,Norway
tt2665182,91,Canada
tt2665470,98,Argentina
tt2666286,81,USA
tt2667380,99,UK
tt2667550,101,Turkey
tt2667690,140,India
tt2667918,99,USA
tt2667960,129,Norway
tt2668134,115,Japan
tt2668150,73,Philippines
tt2668800,99,Mexico
tt2668926,100,Indonesia
tt2669336,104,USA
tt2669718,100,Iran
tt2669766,105,Germany
tt2669832,93,Iran
tt2670016,145,USA
tt2670216,90,Pakistan
tt2670226,122,Turkey
tt2670290,85,USA
tt2670440,129,Thailand
tt2670454,138,Thailand
tt2670524,107,Israel
tt2670642,90,Iran
tt2670824,106,Poland
tt2670830,82,Poland
tt2670882,100,USA
tt2670946,92,USA
tt2671106,73,USA
tt2671390,95,Ukraine
tt2671706,139,USA
tt2671776,120,Belgium
tt2671980,94,Germany
tt2671988,78,Turkey
tt2672052,98,UK
tt2672180,95,Canada
tt2672660,85,Canada
tt2673126,112,Iran
tt2673212,96,UK
tt2673258,97,Lithuania
tt2673318,89,Italy
tt2673388,130,UK
tt2673882,140,Canada
tt2674358,91,USA
tt2674426,106,UK
tt2674430,90,USA
tt2674454,105,UK
tt2675318,74,USA
tt2675914,116,Norway
tt2675978,152,India
tt2676350,90,USA
tt2676470,90,USA
tt2676710,90,USA
tt2677064,145,India
tt2677722,112,UK
tt2677816,136,India
tt2677894,81,Canada
tt2678948,185,India
tt2679042,96,USA
tt2679480,89,USA
tt2679530,175,India
tt2679552,95,Ireland
tt2679576,126,Slovakia
tt2683694,87,Turkey
tt2689354,92,USA
tt2689958,90,USA
tt2690138,101,UK
tt2690160,81,USA
tt2690186,73,Finland
tt2690226,103,UK
tt2690560,95,USA
tt2690634,90,USA
tt2690718,79,Argentina
tt2691010,100,India
tt2691040,123,Japan
tt2691102,89,Netherlands
tt2691498,120,Netherlands
tt2691540,90,Iran
tt2691554,70,USA
tt2691580,115,USA
tt2691722,111,Belgium
tt2691734,91,Canada
tt2692250,98,UK
tt2692476,89,Indonesia
tt2692538,79,Spain
tt2692904,85,UK
tt2693114,90,UK
tt2693580,86,USA
tt2693664,100,South Africa
tt2693702,70,France
tt2697592,114,India
tt2698966,99,USA
tt2699290,153,India
tt2699358,112,Greece
tt2699832,106,Russia
tt2699840,138,India
tt2700194,95,Russia
tt2700582,95,France
tt2701390,98,UK
tt2701772,97,Canada
tt2701778,88,USA
tt2702724,99,USA
tt2704998,100,USA
tt2705542,84,France
tt2706264,144,India
tt2706340,103,India
tt2706570,104,Argentina
tt2707804,85,USA
tt2707810,106,USA
tt2707848,150,France
tt2707858,106,France
tt2708254,100,USA
tt2708306,75,USA
tt2708550,126,India
tt2708644,127,India
tt2708764,106,Japan
tt2708782,92,Sweden
tt2708922,78,Germany
tt2709070,89,Netherlands
tt2709636,84,Japan
tt2709692,85,France
tt2709716,80,USA
tt2709726,74,Italy
tt2709764,107,South Korea
tt2709768,87,USA
tt2709962,80,USA
tt2710368,90,USA
tt2710826,88,UK
tt2710942,103,Republic of Macedonia
tt2711256,90,Brazil
tt2711672,86,USA
tt2711898,96,France
tt2712758,112,USA
tt2712990,83,UK
tt2713180,134,USA
tt2713324,125,Indonesia
tt2713642,88,USA
tt2714380,88,USA
tt2714410,124,USA
tt2714622,137,India
tt2714664,149,India
tt2714934,122,Japan
tt2715446,135,Estonia
tt2715556,70,Norway
tt2716062,71,USA
tt2716194,83,Pakistan
tt2716554,78,Belgium
tt2716802,92,Singapore
tt2717168,129,India
tt2717318,84,UK
tt2717528,109,Canada
tt2717558,118,Philippines
tt2717822,133,USA
tt2717860,107,UK
tt2718028,105,Mexico
tt2718314,95,USA
tt2718440,107,France
tt2718442,107,Germany
tt2718462,90,Argentina
tt2718492,82,Poland
tt2718538,98,Czech Republic
tt2719094,131,Poland
tt2719096,133,Czech Republic
tt2719660,88,Denmark
tt2719796,105,USA
tt2719848,121,UK
tt2719868,73,USA
tt2720680,92,Denmark
tt2720726,89,Italy
tt2720764,91,Norway
tt2720826,95,China
tt2720892,112,Japan
tt2721152,85,USA
tt2721624,90,USA
tt2721712,95,Spain
tt2722504,100,Mexico
tt2722786,85,Mexico
tt2723176,82,UK
tt2723240,93,Germany
tt2723576,91,Norway
tt2724236,89,USA
tt2724304,84,Finland
tt2724532,110,Canada
tt2724790,91,Vietnam
tt2725962,95,UK
tt2726270,83,Canada
tt2726552,95,USA
tt2726560,123,USA
tt2727028,108,India
tt2727296,95,Japan
tt2727322,119,Japan
tt2728458,94,Kosovo
tt2728784,98,Mexico
tt2728984,91,Canada
tt2729142,113,India
tt2729314,97,Portugal
tt2729818,138,USA
tt2731254,88,Spain
tt2731308,82,Iceland
tt2731970,91,USA
tt2732140,76,Spain
tt2732210,80,USA
tt2732286,95,Germany
tt2733258,102,Belgium
tt2734110,85,USA
tt2734566,96,Spain
tt2734568,99,USA
tt2734790,83,Japan
tt2735292,86,USA
tt2735480,93,UK
tt2735704,91,Egypt
tt2735996,104,Spain
tt2736074,109,South Africa
tt2736254,84,USA
tt2736854,85,Russia
tt2736858,110,USA
tt2736928,163,Turkey
tt2736932,100,Turkey
tt2736994,90,Turkey
tt2737018,104,Turkey
tt2737050,95,Belgium
tt2737304,124,USA
tt2737926,92,USA
tt2738050,104,Taiwan
tt2738706,99,USA
tt2739012,90,USA
tt2739338,100,UK
tt2739358,78,Japan
tt2739884,78,Russia
tt2740538,82,UK
tt2741090,107,USA
tt2741564,95,USA
tt2741624,114,South Korea
tt2741806,102,Georgia
tt2742164,120,India
tt2745684,89,USA
tt2746136,115,India
tt2746176,110,Brazil
tt2746200,119,Brazil
tt2747786,106,Canada
tt2747908,92,Canada
tt2748544,105,Canada
tt2748546,88,Japan
tt2749282,110,USA
tt2749296,91,Canada
tt2750288,92,USA
tt2750632,74,Norway
tt2751068,126,India
tt2751140,83,USA
tt2751310,92,USA
tt2751390,108,France
tt2751576,108,Italy
tt2751862,105,Turkey
tt2752200,95,France
tt2752584,73,Norway
tt2752688,103,USA
tt2752758,89,USA
tt2752772,97,USA
tt2753288,75,South Korea
tt2753492,90,Italy
tt2753628,156,India
tt2753654,73,Argentina
tt2754854,105,USA
tt2756032,91,USA
tt2756910,78,Canada
tt2757228,100,Egypt
tt2757592,88,USA
tt2758880,196,Turkey
tt2758890,125,USA
tt2758904,93,USA
tt2759292,94,Italy
tt2759338,131,India
tt2759548,105,Brazil
tt2760202,103,USA
tt2760634,81,France
tt2762122,106,Italy
tt2762334,128,India
tt2762506,131,Brazil
tt2762662,92,USA
tt2762738,84,USA
tt2762772,73,USA
tt2763304,117,UK
tt2763400,120,Mexico
tt2763624,98,Greece
tt2763668,89,Greece
tt2763746,129,Japan
tt2763764,127,South Korea
tt2764478,67,Spain
tt2764784,98,Germany
tt2765340,131,China
tt2766104,83,Iceland
tt2766268,111,Argentina
tt2766790,86,USA
tt2767354,120,India
tt2767366,95,Australia
tt2767440,80,USA
tt2767712,123,India
tt2767948,98,Italy
tt2767992,83,Mexico
tt2768084,100,Japan
tt2768444,81,Turkey
tt2768486,85,Spain
tt2768874,101,USA
tt2768896,67,Poland
tt2769158,68,Japan
tt2769184,86,Canada
tt2769454,100,Philippines
tt2769828,95,Canada
tt2769896,76,Norway
tt2770026,82,Switzerland
tt2770974,160,India
tt2771200,129,USA
tt2771372,107,USA
tt2771506,97,USA
tt2771800,103,Hong Kong
tt2771898,129,India
tt2771926,135,India
tt2771932,98,Taiwan
tt2772092,90,Canada
tt2772762,90,UK
tt2773610,101,Indonesia
tt2773732,110,Indonesia
tt2776074,113,France
tt2776106,93,Poland
tt2776344,115,Thailand
tt2776354,85,Thailand
tt2776412,118,Thailand
tt2776704,98,USA
tt2776878,109,USA
tt2776882,88,Croatia
tt2777420,110,Mexico
tt2777548,118,India
tt2777886,138,India
tt2778412,136,India
tt2778674,160,India
tt2778948,96,UK
tt2779910,85,Chile
tt2779932,95,Japan
tt2779998,84,France
tt2780588,79,UK
tt2781254,82,
tt2781406,98,UK
tt2781516,79,Canada
tt2781832,89,UK
tt2782232,102,USA
tt2782692,110,Australia
tt2782754,90,Chile
tt2782834,79,USA
tt2782844,107,UK
tt2782868,104,Canada
tt2783020,64,USA
tt2783156,86,Croatia
tt2783862,88,Mexico
tt2783910,93,Spain
tt2783926,91,USA
tt2784020,100,USA
tt2784036,93,Canada
tt2784054,135,Portugal
tt2784134,88,USA
tt2784512,77,USA
tt2784678,102,USA
tt2784936,90,Australia
tt2785032,96,Australia
tt2785162,83,New Zealand
tt2785288,128,Poland
tt2785464,83,UK
tt2786278,165,India
tt2786780,87,USA
tt2787096,140,India
tt2787302,91,Indonesia
tt2787570,115,Sweden
tt2787824,140,France
tt2787874,103,USA
tt2788228,94,Belgium
tt2788512,88,USA
tt2788556,99,France
tt2788710,112,USA
tt2788716,87,USA
tt2788732,102,USA
tt2789014,85,USA
tt2789926,92,Brazil
tt2790000,85,France
tt2790182,82,USA
tt2790236,138,Germany
tt2791026,87,USA
tt2792332,85,Romania
tt2792346,100,France
tt2792728,92,Sweden
tt2793490,98,USA
tt2793930,150,India
tt2794316,160,India
tt2794596,106,Turkey
tt2794660,96,Turkey
tt2794684,106,UK
tt2795414,156,India
tt2795848,104,France
tt2796318,135,India
tt2796462,71,USA
tt2796678,97,USA
tt2796680,97,Ukraine
tt2796688,80,Italy
tt2796944,75,Bulgaria
tt2796978,157,India
tt2797106,131,South Korea
tt2797190,86,USA
tt2797242,127,India
tt2797352,91,USA
tt2797642,91,USA
tt2798068,108,Sweden
tt2798170,100,Norway
tt2798456,94,UK
tt2798680,82,USA
tt2798920,115,UK
tt2799040,87,Ireland
tt2799166,89,USA
tt2799596,80,Australia
tt2800038,99,USA
tt2800240,97,France
tt2800340,125,Serbia
tt2800356,77,France
tt2800400,96,USA
tt2800452,121,India
tt2800784,117,Japan
tt2801736,97,USA
tt2801746,102,Argentina
tt2802062,118,India
tt2802136,98,USA
tt2802144,129,UK
tt2802154,140,Russia
tt2802496,80,UK
tt2803424,46,USA
tt2803854,140,UK
tt2803940,77,USA
tt2804026,137,India
tt2805168,91,Belgium
tt2805676,90,USA
tt2805974,129,India
tt2805976,95,UK
tt2806362,78,Argentina
tt2806386,92,Argentina
tt2806390,88,Canada
tt2806788,139,India
tt2806878,94,France
tt2807410,157,India
tt2807624,120,Poland
tt2808680,97,Finland
tt2808986,116,Japan
tt2811690,78,USA
tt2811878,98,France
tt2813906,94,Japan
tt2814362,110,France
tt2814372,95,India
tt2814514,104,Albania
tt2814628,102,New Zealand
tt2814874,80,UK
tt2815072,86,USA
tt2815138,78,USA
tt2815720,92,USA
tt2815902,115,USA
tt2815966,110,USA
tt2816642,117,India
tt2816740,120,Philippines
tt2816776,130,Thailand
tt2818178,84,Denmark
tt2818252,105,UK
tt2818654,122,Thailand
tt2819130,75,Israel
tt2819358,141,India
tt2820008,85,Italy
tt2820226,92,Mexico
tt2820852,137,USA
tt2821088,100,France
tt2821784,87,Japan
tt2821832,80,USA
tt2821880,129,India
tt2822280,90,USA
tt2822400,110,Germany
tt2822578,95,USA
tt2822672,90,China
tt2822742,108,France
tt2822864,97,USA
tt2823054,98,USA
tt2823088,100,Spain
tt2823574,106,USA
tt2824852,87,UK
tt2825120,129,Japan
tt2825230,104,USA
tt2825596,95,USA
tt2825854,99,Belgium
tt2825894,108,Turkey
tt2825924,90,USA
tt2826126,109,India
tt2827058,113,USA
tt2827192,88,USA
tt2827320,101,India
tt2827388,139,India
tt2828022,93,USA
tt2828840,154,South Korea
tt2828884,91,USA
tt2828954,92,USA
tt2828996,86,USA
tt2829458,90,Norway
tt2829544,80,Ireland
tt2831118,81,USA
tt2831404,101,Canada
tt2831568,93,USA
tt2832422,120,France
tt2832470,100,Norway
tt2832482,100,USA
tt2833074,105,Canada
tt2833386,96,Turkey
tt2833408,102,Belgium
tt2833580,79,USA
tt2833598,108,France
tt2835494,85,Norway
tt2835536,77,Sweden
tt2835548,94,France
tt2835658,95,UK
tt2836166,75,USA
tt2836202,92,Italy
tt2836252,88,France
tt2836260,100,USA
tt2836364,96,Brazil
tt2836370,105,USA
tt2836434,99,USA
tt2836628,95,USA
tt2837194,84,USA
tt2837296,105,UK
tt2837336,90,USA
tt2837574,93,USA
tt2837596,120,India
tt2838554,158,India
tt2838568,98,UK
tt2839312,91,USA
tt2839540,98,USA
tt2841424,95,USA
tt2841572,104,Israel
tt2842732,105,USA
tt2843344,102,France
tt2844798,121,Hungary
tt2844994,87,France
tt2845578,90,USA
tt2845796,130,India
tt2846008,87,Republic of Macedonia
tt2846134,150,India
tt2846292,90,UK
tt2846372,75,Canada
tt2846938,90,Australia
tt2846972,88,France
tt2846974,95,Sweden
tt2846996,94,France
tt2847090,102,France
tt2847238,91,UK
tt2847438,85,Germany
tt2847520,88,USA
tt2848070,82,France
tt2848252,90,USA
tt2848292,115,USA
tt2848324,106,USA
tt2848560,111,India
tt2848734,114,France
tt2848824,107,India
tt2848876,92,Iran
tt2849498,98,France
tt2850304,102,UK
tt2850480,106,USA
tt2851296,111,Romania
tt2851298,85,Japan
tt2851314,78,France
tt2852376,105,Mexico
tt2852394,101,Chad
tt2852400,130,China
tt2852406,98,Palestine
tt2852432,250,Philippines
tt2852458,100,France
tt2852460,96,Hong Kong
tt2852500,90,USA
tt2853182,82,USA
tt2853614,82,France
tt2853806,45,UK
tt2854394,86,USA
tt2854692,82,USA
tt2854876,98,USA
tt2854894,88,Canada
tt2854926,100,USA
tt2854972,45,UK
tt2855180,130,Bangladesh
tt2855342,92,France
tt2855648,130,India
tt2855724,91,USA
tt2856046,108,Ireland
tt2856674,167,India
tt2856896,120,Russia
tt2856930,108,Russia
tt2857458,91,Spain
tt2857500,120,India
tt2857942,86,Thailand
tt2859246,104,Japan
tt2860276,95,Argentina
tt2860720,111,Canada
tt2861320,141,India
tt2861478,91,Argentina
tt2861532,101,Brazil
tt2861830,99,Switzerland
tt2865074,88,Canada
tt2865120,94,Hong Kong
tt2865318,95,Turkey
tt2865558,108,Japan
tt2865618,100,Norway
tt2865688,103,France
tt2865802,85,Germany
tt2866346,87,Dominican Republic
tt2866360,89,USA
tt2866676,105,Mexico
tt2866708,96,Canada
tt2866778,160,India
tt2866824,75,USA
tt2867096,109,Italy
tt2869728,102,USA
tt2869736,90,Turkey
tt2869762,84,Spain
tt2869768,126,Turkey
tt2869794,94,Turkey
tt2870406,92,USA
tt2870612,93,USA
tt2870708,106,USA
tt2870756,97,USA
tt2870808,93,USA
tt2871010,127,India
tt2871116,91,France
tt2871256,122,Mexico
tt2871482,89,Ukraine
tt2872256,155,India
tt2872462,84,USA
tt2872518,132,USA
tt2872718,117,USA
tt2872724,92,USA
tt2872732,89,France
tt2872750,85,UK
tt2872810,87,USA
tt2873214,92,USA
tt2873280,91,USA
tt2873282,140,USA
tt2875926,100,Iraq
tt2876102,93,Hong Kong
tt2876358,97,France
tt2876408,130,India
tt2876428,120,Mexico
tt2876438,97,UK
tt2876834,83,France
tt2876908,160,India
tt2877104,129,India
tt2877108,135,India
tt2877192,90,USA
tt2878406,126,India
tt2879028,79,Spain
tt2879770,118,India
tt2880148,140,Japan
tt2880664,98,USA
tt2881034,122,India
tt2881698,86,USA
tt2882156,90,USA
tt2882328,128,India
tt2882590,112,Israel
tt2882850,90,Italy
tt2882854,94,USA
tt2883218,88,Switzerland
tt2883352,79,UK
tt2883434,121,USA
tt2883448,91,Albania
tt2883512,114,USA
tt2884018,113,UK
tt2884144,85,Mexico
tt2884186,95,Chile
tt2884206,106,USA
tt2884308,88,Italy
tt2885364,80,USA
tt2885628,98,UK
tt2886632,92,Germany
tt2886926,124,Portugal
tt2887322,107,USA
tt2887426,92,Poland
tt2887840,84,Australia
tt2888046,105,China
tt2888068,88,USA
tt2889050,90,Italy
tt2889112,102,Ireland
tt2889234,130,India
tt2889716,117,Japan
tt2890140,105,Israel
tt2891070,102,France
tt2891174,112,USA
tt2891234,85,USA
tt2891932,46,Germany
tt2893490,97,USA
tt2893780,110,Australia
tt2896036,108,Spain
tt2897076,95,Spain
tt2898834,91,Hungary
tt2898904,93,USA
tt2899120,120,USA
tt2899142,90,Australia
tt2899768,105,Spain
tt2900624,83,USA
tt2900822,82,Canada
tt2901006,96,UK
tt2901062,128,India
tt2901516,96,USA
tt2901548,120,Taiwan
tt2901736,99,Singapore
tt2901896,78,Australia
tt2901962,102,Finland
tt2902126,95,UK
tt2902624,100,Indonesia
tt2902898,88,UK
tt2903186,115,Belgium
tt2903902,84,USA
tt2904616,95,Turkey
tt2904670,90,Iceland
tt2904798,89,USA
tt2905082,112,USA
tt2905422,88,Spain
tt2905606,169,India
tt2905674,88,USA
tt2905768,150,India
tt2905772,107,Turkey
tt2905838,153,India
tt2907394,109,Egypt
tt2907898,79,USA
tt2908090,104,USA
tt2908228,72,Canada
tt2908340,90,UK
tt2908446,119,USA
tt2908856,107,UK
tt2909008,105,Canada
tt2909116,121,China
tt2909124,84,USA
tt2909140,160,India
tt2909196,77,USA
tt2909396,112,India
tt2909476,96,USA
tt2909482,75,UK
tt2909724,135,Japan
tt2909748,110,Ireland
tt2909932,122,USA
tt2909966,80,USA
tt2910274,84,USA
tt2910300,113,Singapore
tt2910330,83,Canada
tt2910342,91,USA
tt2910508,81,USA
tt2910520,101,China
tt2910814,97,USA
tt2910904,119,Australia
tt2910966,87,Canada
tt2911214,94,USA
tt2911342,88,China
tt2911666,101,USA
tt2911668,91,USA
tt2911674,80,UK
tt2912120,94,USA
tt2912138,160,India
tt2912144,125,Iran
tt2912522,80,Canada
tt2912578,129,India
tt2912776,110,USA
tt2912974,91,France
tt2913562,118,USA
tt2914020,94,Iran
tt2914048,133,India
tt2914060,85,France
tt2914110,82,Australia
tt2914444,178,India
tt2914740,79,USA
tt2914838,99,Japan
tt2914892,87,Germany
tt2915134,95,Mexico
tt2915160,99,Israel
tt2916324,78,Germany
tt2916416,93,Japan
tt2916510,102,France
tt2916786,118,UK
tt2917334,154,India
tt2917336,98,UK
tt2917376,185,India
tt2917382,175,India
tt2917388,95,Netherlands
tt2917484,108,UK
tt2917646,118,South Korea
tt2917916,102,Slovenia
tt2918436,83,USA
tt2918606,97,USA
tt2918608,94,USA
tt2918988,97,Japan
tt2920294,108,USA
tt2920808,88,USA
tt2921002,68,Soviet Union
tt2921338,103,USA
tt2922382,117,India
tt2922440,93,France
