id,genre
tt0022339,Drama
tt0022353,Action
tt0022357,Crime
tt0022360,Drama
tt0022373,Crime
tt0022381,Comedy
tt0022382,Comedy
tt0022386,Drama
tt0022391,Comedy
tt0022395,Drama
tt0022397,Comedy
tt0022403,Crime
tt0022404,Comedy
tt0022409,Comedy
tt0022412,Drama
tt0022418,Crime
tt0022425,Drama
tt0022428,Western
tt0022430,Drama
tt0022435,Drama
tt0022436,Drama
tt0022437,Comedy
tt0022440,Drama
tt0022444,Adventure
tt0022453,Drama
tt0022454,Drama
tt0022458,Drama
tt0022463,Drama
tt0022469,Crime
tt0022478,Comedy
tt0022481,Drama
tt0022484,Comedy
tt0022485,Comedy
tt0022489,Comedy
tt0022495,Action
tt0022500,Comedy
tt0022501,Drama
tt0022517,Drama
tt0022523,Crime
tt0022537,Adventure
tt0022550,Drama
tt0022551,Drama
tt0022572,Drama
tt0022582,Adventure
tt0022599,Comedy
tt0022613,Drama
tt0022614,Drama
tt0022615,Adventure
tt0022619,Drama
tt0022626,Drama
tt0022628,Comedy
tt0022635,Drama
tt0022639,Crime
tt0022641,Drama
tt0022644,Crime
tt0022651,Drama
tt0022660,Crime
tt0022663,Crime
tt0022675,Comedy
tt0022676,Comedy
tt0022681,Western
tt0022682,Drama
tt0022685,Drama
tt0022689,Adventure
tt0022694,Drama
tt0022696,Drama
tt0022698,Drama
tt0022699,Comedy
tt0022700,Comedy
tt0022718,Comedy
tt0022725,Drama
tt0022731,Comedy
tt0022735,Drama
tt0022737,Drama
tt0022748,Adventure
tt0022751,Crime
tt0022753,Action
tt0022755,Mystery
tt0022775,Crime
tt0022778,Drama
tt0022784,Drama
tt0022787,Drama
tt0022788,Comedy
tt0022789,Comedy
tt0022792,Action
tt0022796,Drama
tt0022802,Comedy
tt0022814,Drama
tt0022824,Drama
tt0022827,Comedy
tt0022834,Drama
tt0022835,Horror
tt0022854,Drama
tt0022867,Drama
tt0022869,Sci-Fi
tt0022873,Drama
tt0022876,Crime
tt0022877,Comedy
tt0022879,Drama
tt0022882,Comedy
tt0022890,Comedy
tt0022897,Drama
tt0022905,Drama
tt0022913,Drama
tt0022918,Drama
tt0022924,Comedy
tt0022938,Comedy
tt0022941,Crime
tt0022958,Drama
tt0022961,Comedy
tt0022970,Drama
tt0022971,Comedy
tt0022979,Crime
tt0022981,Horror
tt0022987,Adventure
tt0022990,Action
tt0022991,Drama
tt0023002,Fantasy
tt0023007,Comedy
tt0023013,Comedy
tt0023027,Comedy
tt0023028,Drama
tt0023034,Drama
tt0023038,Action
tt0023042,Crime
tt0023049,Comedy
tt0023055,Comedy
tt0023071,Drama
tt0023074,Comedy
tt0023088,Comedy
tt0023092,Mystery
tt0023101,Drama
tt0023104,Drama
tt0023108,Comedy
tt0023109,Drama
tt0023110,Comedy
tt0023117,Crime
tt0023119,Action
tt0023121,Western
tt0023125,Drama
tt0023132,Drama
tt0023139,Drama
tt0023145,Action
tt0023151,Drama
tt0023153,Drama
tt0023157,Comedy
tt0023158,Comedy
tt0023162,Drama
tt0023169,Drama
tt0023175,Comedy
tt0023180,Romance
tt0023181,Drama
tt0023187,Drama
tt0023190,Drama
tt0023194,Adventure
tt0023196,Crime
tt0023198,Drama
tt0023202,Comedy
tt0023208,Crime
tt0023209,Drama
tt0023213,Comedy
tt0023221,Mystery
tt0023225,Comedy
tt0023230,Comedy
tt0023236,Horror
tt0023238,Action
tt0023240,Drama
tt0023241,Comedy
tt0023243,Action
tt0023245,Fantasy
tt0023249,Crime
tt0023261,Drama
tt0023262,Drama
tt0023266,Comedy
tt0023268,Crime
tt0023271,Drama
tt0023277,Drama
tt0023278,Drama
tt0023284,Crime
tt0023285,Crime
tt0023293,Comedy
tt0023302,Comedy
tt0023303,Comedy
tt0023305,Comedy
tt0023312,Comedy
tt0023316,Adventure
tt0023322,Comedy
tt0023326,Crime
tt0023327,Comedy
tt0023333,Mystery
tt0023334,Comedy
tt0023335,Crime
tt0023342,Drama
tt0023345,Drama
tt0023349,Comedy
tt0023352,Adventure
tt0023358,Comedy
tt0023362,Comedy
tt0023369,Drama
tt0023374,Biography
tt0023382,Drama
tt0023384,Drama
tt0023385,Comedy
tt0023394,Comedy
tt0023395,Comedy
tt0023396,Romance
tt0023407,Adventure
tt0023410,Adventure
tt0023424,Adventure
tt0023427,Action
tt0023447,Crime
tt0023450,Drama
tt0023456,Crime
tt0023458,Adventure
tt0023460,Drama
