id,rating,votes,avg_0-18,num_0-18,avg_18-30,num_18-30,avg_30-45,num_30-45,avg_45up,num_45up
tt0000574,6.1,48,0,0,5.7,14,6,19,6.6,14
tt0001892,5.7,16,0,0,5.8,4,5.8,4,6.5,8
tt0002101,5.8,39,0,0,4.5,4,5.5,14,6.2,20
tt0002130,7.2,205,6,1,6.8,53,7.3,74,7.4,75
tt0002199,5.4,29,0,0,5,4,4.8,10,6.5,15
tt0002423,7.4,93,0,0,6.3,15,7.2,40,8.1,35
tt0002445,6.1,20,0,0,5.5,6,6.2,9,6.2,5
tt0002452,6.7,20,0,0,5.8,5,7,9,6.8,6
tt0002461,6.5,15,0,0,1,1,7.2,8,9.7,6
tt0002646,7,34,0,0,4.5,6,6.6,13,8.1,14
tt0002844,7.5,231,0,0,7.1,37,7.4,97,7.9,95
tt0003014,7.5,102,0,0,6.8,21,7.4,41,8,38
tt0003037,7.2,160,0,0,6.7,24,7,54,7.8,80
tt0003131,6.3,11,0,0,6.2,4,6.8,4,6.7,3
tt0003165,7.5,121,0,0,6.5,18,7.4,42,8.3,59
tt0003167,5.6,17,0,0,6.3,6,4.2,5,5.5,5
tt0003419,6.7,215,0,0,6.6,53,6.5,89,7.2,69
tt0003471,6.4,52,0,0,5.2,10,6.8,15,6.8,25
tt0003489,6.1,44,0,0,5.6,7,6,15,6.6,21
tt0003637,7,52,0,0,6.7,15,7,20,7,15
tt0003643,6.9,261,0,0,6.7,11,7,34,7.1,211
tt0003657,6.5,9,0,0,7.7,3,4,1,7.5,5
tt0003740,6.9,387,0,0,6.6,71,6.9,120,7.1,190
tt0003772,6.4,314,0,0,6.7,21,6.4,56,5.9,235
tt0003883,7.7,39,0,0,6.2,6,7.7,14,8,18
tt0003930,7.4,129,0,0,6.5,18,7.3,42,8,67
tt0003952,7.6,108,0,0,6.7,17,7.7,34,8.4,56
tt0003973,6.2,22,0,0,6.6,8,4.9,5,6.4,9
tt0004026,6.4,168,0,0,4.6,11,6.7,67,6.2,89
tt0004066,7.2,54,0,0,6.4,11,6.9,15,7.9,27
tt0004099,4.1,47,0,0,4.3,13,3.9,19,4.3,15
tt0004134,7.2,89,0,0,7,19,7,28,7.4,39
tt0004150,6.6,43,0,0,6.8,4,6.5,15,6.8,23
tt0004181,5.8,272,0,0,6.2,24,6.3,41,5.1,206
tt0004457,5.3,39,0,0,4.6,10,5.2,15,6.2,14
tt0004465,6.5,282,0,0,5.4,11,6.6,43,6.9,226
tt0004635,6,155,0,0,5.7,7,5.8,22,6.3,123
tt0004681,6.4,24,0,0,6.9,6,5.1,9,7,8
tt0004707,6.6,617,0,0,6.3,59,6.6,158,6.7,395
tt0004712,6.9,20,0,0,6.8,8,6.9,8,6.7,3
tt0004766,5.9,9,0,0,6,1,5.8,4,7,4
tt0004825,6.2,22,0,0,6.7,3,5,4,6.3,15
tt0004838,5.8,13,0,0,5.6,5,5,3,6.3,5
tt0004872,6.9,22,0,0,7,1,5.7,6,7.3,15
tt0004873,6.6,69,0,0,6.7,28,6.5,28,6.8,13
tt0004972,5.8,2314,8,1,5.5,565,5.9,1000,6,687
tt0005060,6.3,203,0,0,6.1,12,6.4,36,6.2,153
tt0005078,6.9,337,0,0,6.1,71,6.9,130,7.8,128
tt0005149,5.9,13,0,0,0,0,6,4,5.7,9
tt0005339,6.1,111,0,0,5.7,20,6.1,53,6.5,37
tt0005402,6.6,16,0,0,0,0,4,6,7.5,10
tt0005529,7.6,26,0,0,7,2,7.8,9,7.6,15
tt0005557,6.4,39,0,0,6.4,9,7.2,12,5.4,17
tt0005719,5.1,10,0,0,5.5,2,5.5,4,5.2,4
tt0005809,2.3,27,0,0,3,2,3,8,2,16
tt0005916,7.5,101,0,0,7.9,14,7,34,7.8,51
tt0005951,7.1,70,0,0,6.9,19,6.8,28,7.8,21
tt0005960,7.2,122,0,0,6,15,6.9,42,8.2,62
tt0006206,7.2,650,0,0,6.9,113,7,228,7.9,301
tt0006327,6.8,9,0,0,7,2,0,0,6.8,7
tt0006333,6.5,234,0,0,5.7,19,6.8,35,6.8,178
tt0006509,3.6,237,0,0,3,1,3.8,16,3.6,220
tt0006517,5.7,20,0,0,5.1,6,5.5,6,6.5,8
tt0006589,7.1,8,0,0,0,0,7.5,4,8.5,4
tt0006617,6.9,16,0,0,0,0,6.6,8,7.5,8
tt0006688,6.5,17,0,0,4.7,5,6.7,3,6.9,9
tt0006731,4,242,0,0,3.9,5,4.3,20,3.8,216
tt0006736,6.4,16,0,0,8.2,4,6.3,6,5.8,6
tt0006745,4.3,159,0,0,5.3,3,3.5,7,4,147
tt0006753,6.8,18,0,0,6.7,3,6.9,5,6.3,9
tt0006780,7.4,101,0,0,7,12,6.9,28,8,59
tt0006809,6.7,10,0,0,7,2,7.3,3,6.2,5
tt0006826,4.8,286,0,0,5.2,4,5,28,4.8,253
tt0006864,7.5,1569,7,1,7.2,302,7.5,599,8.1,637
tt0006886,8,145,0,0,7.3,12,8.1,43,8.1,87
tt0007047,5.8,223,0,0,6.1,5,5.5,14,5.9,204
tt0007183,7.6,109,0,0,7.4,30,7.4,30,7.8,47
tt0007257,4.5,229,0,0,4.5,2,4.2,12,4.7,214
tt0007260,7,15,0,0,6.8,6,6,1,7.3,8
tt0007309,6.1,13,0,0,5.7,3,4.5,2,7.5,8
tt0007338,6.5,44,0,0,5.4,9,6.3,12,6.9,23
tt0007340,7.2,20,0,0,7.9,11,6.3,3,4.3,6
tt0007361,6.8,51,0,0,6.1,12,6.6,15,7.8,22
tt0007367,5.1,207,0,0,5.3,3,6,15,4.1,189
tt0007558,6.8,91,0,0,6.4,12,6.5,21,7,54
tt0007610,5.8,29,0,0,6,3,6.3,8,5.3,16
tt0007755,5.8,21,0,0,8,2,6.7,6,5,13
tt0007801,6.9,62,0,0,5.6,9,6.9,22,7.6,30
tt0007983,6.1,12,0,0,6,2,6.2,4,6.5,5
tt0008011,8,6,0,0,0,0,10,1,8,5
tt0008100,6.8,69,4,1,6.2,19,6.8,27,7.5,21
tt0008150,6.9,72,0,0,6.9,9,7.2,21,6.7,41
tt0008188,5,188,0,0,5,8,5,15,5,165
tt0008196,5.5,218,0,0,5.8,14,5.9,30,4.7,173
tt0008309,6.8,32,0,0,7.5,2,6.6,5,6.8,25
tt0008395,7.8,81,0,0,7.5,14,7.5,23,8.2,42
tt0008443,6.9,291,0,0,6.8,38,6.9,75,7,175
tt0008489,6,17,0,0,7,4,4.8,6,6.9,7
tt0008499,6,230,0,0,6.2,19,6.3,41,5.5,169
tt0008519,4.9,238,0,0,4.9,6,6.2,20,3.9,212
tt0008536,7.7,16,0,0,8.2,4,8.4,5,6.8,7
tt0008634,6.8,17,0,0,10,1,7.5,4,6.2,12
tt0008663,7.3,167,0,0,7,38,7.3,65,7.7,63
tt0008672,7.2,15,0,0,0,0,7.5,4,7.5,11
tt0008679,3.6,183,0,0,4,3,3.8,23,3.3,157
tt0008687,4.9,14,0,0,4.8,4,5.4,7,7.3,3
tt0008710,6.8,12,0,0,5,2,6.1,5,8,5
tt0008775,6.7,173,0,0,6.7,10,6.5,17,6.8,144
tt0008827,5.3,222,0,0,4.8,8,6.4,27,4.6,185
tt0008843,6.4,14,0,0,6.7,9,5.8,4,5,1
tt0008854,6.2,36,6,1,7,4,6,13,6.4,17
tt0008879,7.4,209,0,0,7.3,37,6.9,76,7.8,94
tt0008891,7.9,99,0,0,7.4,17,7.8,33,8.3,46
tt0008950,5.9,17,0,0,5.1,5,5.7,8,7.2,4
tt0009014,5.9,6,0,0,6,2,7,1,5.7,3
tt0009062,6.7,77,0,0,6,7,6.5,26,7.1,43
tt0009086,4.6,95,0,0,4.7,5,4.5,5,4.5,85
tt0009150,6.1,205,0,0,6.9,14,6.5,33,5.4,156
tt0009241,4.5,238,0,0,5.8,5,4.9,22,3.5,211
tt0009326,7.4,13,0,0,7,1,7.6,5,7,7
tt0009356,5.3,244,0,0,6,3,5.5,24,4.9,216
tt0009369,5.7,307,0,0,5.6,15,6.6,41,4.8,249
tt0009440,6.5,10,0,0,6,2,6.3,3,7.2,4
tt0009475,3.5,202,0,0,5.3,3,4.5,4,3.8,194
tt0009559,5.6,67,0,0,6.4,7,5.6,11,5,48
tt0009608,4.5,253,0,0,3.2,4,5.3,30,4.2,218
tt0009611,7.4,714,0,0,7.3,109,7.4,228,7.7,369
tt0009652,6.7,356,0,0,7.1,28,6.7,87,6.1,237
tt0009682,5.3,45,0,0,3.8,9,5.4,12,6,22
tt0009701,7.6,42,0,0,7,5,7.8,16,7.6,21
tt0009796,7.8,27,0,0,9,3,7.8,7,7.4,16
tt0009878,7.4,216,0,0,7.4,71,7.2,80,7.7,61
tt0009892,8.1,214,10,2,8.4,61,7.5,60,8,36
tt0009893,7.6,230,0,0,7.5,36,7.4,92,8,98
tt0009894,7,14,0,0,6,4,7,3,7.4,6
tt0009900,5.8,251,0,0,5,10,6.2,29,5.8,211
tt0009915,7.5,6,0,0,9.5,2,7.5,2,5,2
tt0009937,6.9,180,0,0,6.2,23,7.2,64,7.1,92
tt0009968,7.4,1365,0,0,7.2,322,7.3,539,7.8,479
tt0009976,4.8,188,0,0,2.8,5,5.8,27,4.7,154
tt0010040,6.9,368,6,1,7.3,28,7,87,6.7,247
tt0010060,5.5,262,0,0,6.5,9,6.4,39,4.4,213
tt0010071,6.8,341,0,0,6.3,19,7.1,56,6.4,265
tt0010103,4.9,249,0,0,5.9,6,5.4,22,4,221
tt0010137,4.6,258,0,0,3.2,4,5.8,32,3.8,221
tt0010162,6.6,19,0,0,8,2,8.2,6,4.5,10
tt0010193,5.3,232,0,0,6.7,15,4.6,13,4.1,203
tt0010195,6.8,39,0,0,5.8,9,7.5,7,6.9,22
tt0010208,6,34,0,0,7,3,6.3,10,5.8,19
tt0010219,3.7,150,0,0,3.3,3,5.1,7,3.3,139
tt0010227,4.7,175,0,0,5.5,2,6.1,11,3.8,162
tt0010247,7,163,0,0,6.5,27,6.4,57,8.2,76
tt0010267,7.2,296,0,0,7.2,11,6.9,32,7.3,251
tt0010281,7.2,150,0,0,7,33,7.1,60,7.5,52
tt0010307,7.8,187,0,0,7.4,25,7.8,50,7.9,108
tt0010323,8.1,7322,8,6,8.1,2493,8.2,3361,8.1,1224
tt0010418,7.2,415,0,0,6.4,24,7.6,92,7,295
tt0010456,6.1,15,0,0,6.2,5,6.7,3,6.1,7
tt0010466,7.2,20,0,0,0,0,2.5,4,7.4,16
tt0010484,5.3,12,0,0,4,2,6.5,4,5.5,6
tt0010559,5.5,2,0,0,10,1,1,1,0,0
tt0010598,6.7,124,0,0,5.5,11,6.5,52,7.6,59
tt0010600,7.6,219,0,0,7.3,36,7.6,94,7.7,86
tt0010635,3.8,235,0,0,3.8,4,4.7,16,3.2,214
tt0010662,4.6,158,0,0,5.4,6,5.7,14,3.1,138
tt0010680,6.7,32,0,0,7.2,4,6.5,7,7.2,21
tt0010726,7,106,0,0,5.5,11,6.8,40,7.7,53
tt0010755,7.3,13,0,0,9.5,2,7.2,6,7.3,5
tt0010806,7.1,284,0,0,7,57,7,65,7.4,157
tt0010821,7.2,66,0,0,8.5,7,7.2,25,6.7,33
tt0010844,6.6,43,0,0,6.9,7,5.3,11,6.9,24
tt0010853,7.3,3,0,0,0,0,7,2,8,1
tt0010879,7,227,0,0,6.3,8,7.1,23,7.2,193
tt0010890,6.6,41,0,0,6.8,9,7,10,6.2,21
tt0010925,5.5,269,0,0,6.5,6,5.3,23,5.3,239
tt0010953,7.1,11,0,0,10,1,6.8,6,6.7,3
tt0010962,7.1,57,0,0,5.8,12,7.7,16,7.1,29
tt0010969,6.5,34,0,0,6.2,5,6.3,12,6.6,15
tt0011000,7.1,112,0,0,7,19,7,59,7.4,32
tt0011130,7.1,584,10,1,6.7,148,7.3,247,7.2,182
tt0011131,3.6,5,0,0,3,2,0,0,5.3,3
tt0011157,6.9,77,0,0,6.1,19,6.9,26,7.6,32
tt0011173,6.6,11,0,0,7,4,6.5,2,7.9,5
tt0011193,6.8,49,0,0,6.4,12,6.5,18,7.1,17
tt0011217,7.2,26,0,0,8.2,4,6.7,11,8.2,11
tt0011221,6.3,76,0,0,5.2,16,6.3,32,6.8,24
tt0011237,7.1,603,0,0,6.7,130,7.2,325,7.3,136
tt0011267,4.9,10,0,0,0,0,6,3,4.8,7
tt0011294,7.2,15,0,0,7,2,8.3,3,7.2,10
tt0011302,7.5,24,0,0,7.5,2,7.5,11,7.6,11
tt0011317,6.7,7,0,0,0,0,7,2,6.6,5
tt0011358,6.7,17,0,0,0,0,6,8,7.3,9
tt0011369,6.5,37,0,0,10,3,10,21,5,13
tt0011370,8,30,0,0,7.2,4,7.5,12,8.4,14
tt0011371,8.1,20,0,0,6.7,3,8.5,4,8.6,13
tt0011387,6.6,84,0,0,6.1,17,7,34,6.2,31
tt0011414,6,49,0,0,5,1,9,1,5.5,47
tt0011439,7.1,215,0,0,6.7,44,7.2,86,7.2,83
tt0011440,6.4,15,0,0,5,1,6.4,8,6.3,6
tt0011474,6.3,14,0,0,4.8,4,6,4,6.8,6
tt0011513,5.7,15,0,0,7,3,5.2,7,6.7,3
tt0011565,7.5,236,0,0,7.4,42,7.3,105,7.7,84
tt0011588,6.9,55,0,0,5.5,12,7.1,23,7.2,20
tt0011607,7.5,91,0,0,7.2,15,7.3,38,7.9,38
tt0011641,6.8,13,0,0,5.5,2,7.7,3,7.8,8
tt0011647,6.1,15,0,0,5.5,4,5.7,3,6.4,8
tt0011652,6.6,127,0,0,6.6,33,6.4,51,6.9,40
tt0011679,6.3,26,0,0,10,5,5.3,9,6.8,12
tt0011716,3.4,213,0,0,2,1,2.9,17,2.8,194
tt0011723,7.2,54,0,0,6,8,6.3,20,8.1,24
tt0011741,6.4,35,0,0,7.1,5,6.4,18,5.4,12
tt0011742,7.1,50,0,0,7,7,7.2,19,7,24
tt0011753,4,11,0,0,1.5,2,4,6,7,2
tt0011779,7.2,21,0,0,7,3,7,7,7.3,9
tt0011833,6.5,35,0,0,7,8,6.6,15,5.7,10
tt0011837,6.9,22,0,0,8.5,2,6.7,10,7.4,7
tt0011841,7.5,852,0,0,7.5,123,7.6,282,7.4,438
tt0011865,6.7,385,0,0,6.8,24,6.7,73,6.5,287
tt0011870,6.4,242,0,0,6.2,76,6.2,104,7.1,54
tt0011904,6.8,115,0,0,6.9,19,6.7,44,6.8,50
tt0011909,6.5,350,0,0,6.7,12,6.9,66,5.7,270
tt0011948,7.3,27,0,0,7.4,5,7.3,17,5,5
tt0011960,7.3,102,0,0,7.2,19,7.2,45,7.4,38
tt0011979,6.6,75,0,0,7.1,12,6.4,23,6.6,38
tt0012016,5.8,16,0,0,7.7,3,8.4,5,3.3,8
tt0012027,7,175,0,0,6.9,32,7.1,76,6.8,63
tt0012068,7,71,0,0,6.4,8,6.4,29,7.8,33
tt0012122,4.9,6,0,0,4,1,10,1,6,3
tt0012125,7.5,8,0,0,10,1,9,1,7,6
tt0012134,8.2,43,0,0,8,6,8.8,17,7.5,20
tt0012136,6.1,34,0,0,10,1,5.4,7,6.3,26
tt0012187,6.7,10,0,0,7,2,8.7,3,6.9,5
tt0012190,7.3,665,0,0,6.5,55,7.4,205,7.6,402
tt0012249,7.6,49,0,0,7.1,11,8.1,22,7,15
tt0012281,6.7,20,0,0,5.5,4,6.9,8,6.5,7
tt0012313,7.5,27,0,0,8,4,5.9,8,8.3,14
tt0012314,5.9,23,0,0,5.5,2,5.7,11,7.1,10
tt0012334,6.6,14,0,0,6.7,3,6.4,7,7.8,4
tt0012349,8.4,11632,8.7,10,8.4,4460,8.4,4752,8.3,1812
tt0012364,8,1104,4,1,8,326,7.9,476,8.3,273
tt0012382,6.4,24,0,0,8.2,4,7.3,6,6.3,13
tt0012397,6.9,45,0,0,6.7,5,7,15,6.6,25
tt0012408,6.7,43,0,0,7.2,7,6.8,12,6.4,22
tt0012465,7.3,45,0,0,7.3,10,7,9,7.3,24
tt0012486,7.1,17,0,0,7,2,7,8,7.3,7
tt0012494,7.9,568,0,0,7.9,114,7.9,255,7.9,186
tt0012513,6.6,33,0,0,6.5,10,7,10,6.4,13
tt0012532,7.5,919,0,0,7.3,113,7.4,312,7.7,480
tt0012538,7.4,31,0,0,6.8,8,7.8,9,7.2,12
tt0012631,6.4,8,0,0,5.5,2,6.2,4,7.5,2
tt0012642,7.3,77,0,0,7.5,12,7.6,40,6.6,25
tt0012645,6.4,13,0,0,6,1,8.5,4,4.1,8
tt0012650,6.2,17,0,0,5.3,5,6.2,7,7.2,5
tt0012651,6.4,99,0,0,6.2,18,6.2,43,6.9,37
tt0012675,7,749,0,0,6.8,90,7,234,7,413
tt0012745,7.8,9,0,0,0,0,7.7,5,8.2,4
tt0012752,7,89,0,0,6.1,14,7.1,34,7.1,40
tt0012755,7.4,25,0,0,6.9,5,8,7,7,13
tt0012763,6.9,395,0,0,7.5,30,7,96,6.3,268
tt0012769,4.3,9,0,0,0,0,0,0,4.3,9
tt0012806,7.8,19,0,0,8.3,3,8,6,7.7,10
tt0012928,5.5,232,0,0,6.4,5,5.8,23,4.6,203
tt0012938,6.9,644,0,0,7.1,62,7,211,6.6,364
tt0012952,6.6,280,0,0,6.5,25,6.6,89,6.7,164
tt0012973,7.4,43,0,0,8.2,4,7,16,7.6,22
tt0012975,5.7,25,0,0,8.5,2,6.8,5,5.2,18
tt0013033,7.2,42,0,0,7.2,5,6.5,20,7.8,17
tt0013059,6.9,32,0,0,5.2,5,7,22,8.5,5
tt0013075,7.6,96,0,0,8,17,7.7,45,6.9,32
tt0013085,5.7,28,0,0,5.8,4,5,8,5.9,15
tt0013086,7.8,708,10,1,7.8,111,7.8,317,8,265
tt0013122,6.1,9,0,0,5,5,8,2,6.5,2
tt0013134,7,8,0,0,7,2,7.5,2,7,4
tt0013140,6.9,300,0,0,6.5,65,6.8,144,7.5,86
tt0013169,7.2,26,0,0,5.4,5,7.8,13,7.2,8
tt0013201,7.5,150,0,0,7.9,37,7.3,69,7.3,41
tt0013223,4.7,17,0,0,4.2,4,5.1,10,4,3
tt0013332,7.1,29,0,0,7.7,5,7.2,13,6.6,10
tt0013367,4.6,12,0,0,4.9,5,3.7,3,5.8,4
tt0013372,6.4,77,0,0,6.6,6,6.5,12,5.9,58
tt0013386,6.7,23,0,0,7,2,7.1,6,5.8,13
tt0013402,5.4,88,0,0,4.5,4,6.3,12,4.3,71
tt0013404,7.1,59,0,0,6.3,6,6.9,20,7.3,29
tt0013428,7.1,7,0,0,7.5,2,8.2,4,9,1
tt0013442,7.9,11407,8.7,5,7.8,3410,8,5530,8.1,2101
tt0013450,6.8,78,0,0,5.1,15,7.3,26,6.8,34
tt0013469,6.3,20,0,0,5.5,5,6.2,9,6.8,6
tt0013496,7.4,134,0,0,7.1,22,7.5,60,7.1,48
tt0013515,6.4,57,0,0,5.8,7,6.3,16,6.4,33
tt0013556,7.2,293,0,0,7.2,30,7.3,86,7.2,171
tt0013571,6.7,106,0,0,6.7,26,6.9,42,6.5,37
tt0013579,7.3,91,0,0,7.2,18,7.3,39,7.4,34
tt0013592,6.8,35,0,0,6.5,8,6.9,7,6.8,17
tt0013597,5.9,69,0,0,5.3,12,5.7,15,6.1,39
tt0013607,4.7,6,0,0,5.5,2,4,2,5,2
tt0013619,6.2,15,0,0,5.7,3,6.9,7,5.4,5
tt0013626,6.9,249,0,0,6.7,99,7.1,114,6.9,32
tt0013662,7.5,59,0,0,7.2,10,8.1,18,6.9,28
tt0013674,6.5,38,0,0,6.1,6,6.8,17,5.9,15
tt0013688,6.9,82,0,0,6.5,20,7.3,32,6.7,25
tt0013704,6.5,10,0,0,6.5,2,8.3,3,6,5
tt0013705,6,26,0,0,6,1,5,6,9,19
tt0013741,6.6,33,0,0,7,3,6.6,10,6.5,20
tt0013750,6.4,304,0,0,7.2,8,6.5,40,5.7,254
tt0013802,6.8,93,0,0,5.5,5,7,37,7,51
tt0013830,7.3,10,0,0,8.2,4,8,3,8.3,3
tt0013909,3.9,109,0,0,4,1,1,1,4,107
tt0013933,7.6,108,0,0,6.9,38,7.8,39,8.3,30
tt0013951,6.3,30,0,0,5.5,7,6.6,8,6.4,14
tt0014029,6.4,279,0,0,6.6,10,6.2,43,6.5,225
tt0014108,6.8,13,0,0,5.5,2,7.4,5,6.8,6
tt0014109,7.4,163,5,1,6.9,31,7.4,63,7.8,66
tt0014112,5.3,10,0,0,4.5,2,4.7,3,5.1,5
tt0014142,7.3,478,0,0,7.1,103,7.1,198,7.5,161
tt0014205,5.7,298,0,0,6.9,10,5.3,33,5.3,255
tt0014341,7.8,1083,0,0,7.9,249,7.7,486,7.7,324
tt0014358,7.6,347,0,0,7.8,83,7.4,160,7.5,96
tt0014397,6.4,22,0,0,5.1,7,7.6,8,6.3,7
tt0014416,7,24,0,0,7,5,6.7,9,7.4,8
tt0014417,7.3,175,0,0,6.5,42,7.3,74,8.1,54
tt0014429,8.2,1813,0,0,8.2,448,8.2,753,8.3,573
tt0014440,6.8,67,0,0,4.8,6,7.2,30,6.9,29
tt0014446,7.6,8,0,0,6.5,2,7.5,2,8,4
tt0014463,6.7,32,0,0,6.5,6,6.9,12,6.6,12
tt0014497,7.3,147,0,0,6.9,14,7.4,36,7.2,96
tt0014516,7.5,38,0,0,7.1,9,8.1,17,6.5,12
tt0014524,5.7,5,0,0,6,1,5,1,6.7,3
tt0014532,6.9,174,0,0,5.9,33,7.3,74,6.9,63
tt0014538,7.1,331,0,0,7.1,90,7.3,140,6.7,97
tt0014586,6.8,179,0,0,6.3,39,6.9,87,7.3,47
tt0014604,7.1,11,0,0,0,0,4,2,7.8,9
tt0014605,7,71,0,0,6.9,17,7,12,6.9,39
tt0014606,7.3,9,0,0,7,1,7,3,8.1,5
tt0014611,7.4,126,0,0,7.5,15,7.5,72,6.9,37
tt0014624,7.3,403,0,0,7.1,94,7.4,191,7.1,109
tt0014636,5.7,258,0,0,7.8,4,6.1,31,4.9,222
tt0014646,7,244,0,0,6.3,61,7.3,114,7.2,65
tt0014672,6.6,20,0,0,7.2,5,6.4,8,6.5,6
tt0014702,7,76,5,1,7.6,7,6.3,23,7.4,43
tt0014721,6.1,9,0,0,6,1,5,2,6.8,5
tt0014760,7.4,35,0,0,8,1,7.2,8,7.6,24
tt0014770,6.8,21,0,0,7,1,6.5,8,7,12
tt0014854,7.1,20,0,0,7.5,2,8,12,4.7,6
tt0014869,7,225,0,0,5,2,7.3,21,7,199
tt0014874,6.4,18,0,0,6.7,3,5.5,2,6.5,13
tt0014898,6.4,39,0,0,5.5,7,7,13,6.5,18
tt0014900,7.7,53,0,0,8.2,8,7.3,20,7.7,24
tt0014925,7.1,11,0,0,5.7,3,8.3,3,6.8,4
tt0014945,8,385,0,0,7.9,54,8,141,8,179
tt0014972,8,383,0,0,8.1,78,7.9,147,7.9,149
tt0014982,7.1,55,0,0,6.9,8,6.4,11,7.4,34
tt0015002,7.6,103,0,0,8.4,18,7.4,38,7.2,44
tt0015014,7.6,72,0,0,6.8,17,8.1,25,7.7,30
tt0015016,7,115,0,0,6.3,22,7.1,45,7.3,48
tt0015018,7,36,0,0,0,0,7.6,6,6.5,30
tt0015022,5.7,227,0,0,5,2,6.7,23,4.8,201
tt0015036,7.2,14,0,0,8.3,3,10,1,6.7,10
tt0015064,8,1280,10,2,7.8,308,8,536,8.4,401
tt0015116,6.4,308,0,0,6.8,6,6.8,55,5.6,247
tt0015119,7.5,97,0,0,7.6,16,7.1,38,7.7,41
tt0015136,7.5,135,0,0,7,30,7.6,56,7.9,48
tt0015145,6.3,165,1,1,6.5,5,6.7,25,6,133
tt0015163,7.9,1049,0,0,7.9,200,7.8,356,8.1,481
tt0015167,7,77,0,0,6.8,28,7.2,35,7.7,12
tt0015174,7.6,361,0,0,7.2,47,7.7,149,7.8,161
tt0015175,7.9,506,7,1,7.6,65,8,215,8.1,217
tt0015202,7.3,280,5,1,7.1,70,7.2,125,7.6,74
tt0015213,7.7,9,0,0,10,2,7.5,4,8.7,3
tt0015224,7.2,101,0,0,7.3,27,6.9,32,7.3,39
tt0015268,7.3,78,0,0,7.4,9,7.2,36,7.3,32
tt0015289,6.9,19,0,0,8.2,4,6.6,6,7.3,8
tt0015310,7,53,0,0,6.6,8,7.6,15,6.6,29
tt0015312,5.2,92,0,0,6,2,6.2,5,3.1,85
tt0015324,8.2,3514,6.4,11,8.2,1300,8.1,1416,8,665
tt0015361,7.3,655,0,0,7.1,167,7.4,283,7.5,190
tt0015400,7.7,631,0,0,7.4,95,7.7,248,8,271
tt0015493,6.8,19,0,0,6,4,8,7,5.8,8
tt0015498,6.6,58,0,0,6.5,12,5.9,13,6.9,33
tt0015500,6.3,93,0,0,8,2,5.9,16,6.1,75
tt0015518,6.2,7,0,0,10,1,9,1,5.9,5
tt0015532,8.1,695,0,0,8.1,173,8.1,306,8,200
tt0015624,7.9,929,0,0,7.7,114,7.7,307,8.3,498
tt0015634,6.8,65,0,0,7,15,6.4,21,7.1,26
tt0015643,7.3,12,0,0,8.5,2,6.6,6,8.5,4
tt0015648,7.8,5031,7.1,5,7.6,1513,7.8,2231,8.2,1133
tt0015684,6,124,0,0,6.4,9,7.8,19,5.1,95
tt0015687,6.7,25,0,0,6,2,6,5,7.7,17
tt0015693,6.9,215,0,0,6.9,17,6.5,48,7.3,149
tt0015758,6.7,40,0,0,6.5,7,6.8,14,6.7,19
tt0015768,7.4,144,0,0,6.8,25,7.4,64,7.7,51
tt0015772,6.8,320,0,0,6.8,42,7,97,6.3,177
tt0015794,5.5,8,0,0,3.5,2,6.3,3,6,3
tt0015801,7.4,33,0,0,7.8,7,7.8,11,6.7,14
tt0015841,7.7,518,0,0,7.8,81,7.8,236,7.5,187
tt0015842,7.5,194,5,1,7.1,45,7.5,73,7.8,70
tt0015861,6.4,27,0,0,7,4,6.1,15,7,7
tt0015863,7.6,348,0,0,7.6,81,7.5,163,7.5,98
tt0015864,8.1,8659,6.6,11,8.1,2641,8.1,3789,8.1,1832
tt0015872,7.4,20,0,0,7,1,8.2,5,6.1,13
tt0015881,7.8,1035,0,0,7.7,132,7.6,396,8.2,487
tt0015883,7.3,21,0,0,8.3,3,6.5,8,7.8,9
tt0015909,6.9,35,0,0,7.3,7,7,9,5.9,18
tt0015935,7.1,10,0,0,10,1,7.1,6,5.7,3
tt0016004,7.6,123,0,0,7.7,25,7.5,53,7.7,41
tt0016005,6.3,118,0,0,6.9,16,7.2,36,5.3,64
tt0016006,6.1,44,0,0,7.5,2,0,0,3.8,42
tt0016013,8,78,0,0,7.5,4,8.1,20,7.8,54
tt0016023,5.1,150,0,0,5.7,3,7.2,10,2.2,137
tt0016028,7.1,220,0,0,7.8,13,7,43,6.8,160
tt0016029,7.5,357,0,0,7.6,55,7.2,148,7.7,137
tt0016039,6.9,325,6,1,6.5,61,7.2,137,6.9,116
tt0016104,7.2,540,0,0,7.2,33,7.5,128,6.7,373
tt0016123,6.5,83,0,0,6.5,10,6.2,34,6.6,37
tt0016185,6.8,24,0,0,6.4,6,7.1,14,6,4
tt0016201,5.9,25,0,0,6.5,4,6.1,11,4.1,9
tt0016205,6,10,0,0,5,1,3,1,6.7,8
tt0016220,7.7,2247,0,0,7.6,598,7.6,1025,7.8,550
tt0016226,6.6,37,0,0,6.6,8,6.3,17,6.6,12
tt0016230,6.4,203,0,0,6.5,74,6.4,95,6.5,29
tt0016232,6.6,14,0,0,10,1,7.3,5,5.1,8
tt0016240,7.4,9,0,0,6.5,2,8,5,7.5,2
tt0016241,1.4,39,0,0,2,1,2.1,8,1.2,30
tt0016258,7.7,33,0,0,10,2,7.7,10,7.7,21
tt0016276,6.5,38,0,0,5.8,5,6.4,12,6.7,21
tt0016288,6.2,16,0,0,5.8,4,5.8,4,6.8,7
