id,duration,country,director
tt0019286,127,Soviet Union,Vsevolod Pudovkin
tt0019290,62,USA,Frank Capra
tt0019304,84,USA,Lewis Milestone
tt0019325,68,USA,John Ford
tt0019344,97,USA,Raoul Walsh
tt0019374,97,"India, UK, Germany",Franz Osten
tt0019379,83,USA,King Vidor
tt0019388,105,USA,Lloyd Bacon
tt0019400,80,USA,Jack Conway
tt0019412,85,USA,Ted Wilde
tt0019415,178,Germany,Fritz Lang
tt0019421,70,USA,"Charles Reisner, Buster Keaton"
tt0019429,102,USA,Frank Borzage
tt0019434,93,USA,"Frank Capra, Irvin Willat"
tt0019451,102,USA,"Sam Taylor, Lewis Milestone"
tt0019462,69,USA,Frank Capra
tt0019480,87,France,Jean Renoir
tt0019489,87,USA,Clarence Brown
tt0019509,84,UK,Anthony Asquith
tt0019532,90,USA,Roy William Neill
tt0019553,94,USA,Victor Fleming
tt0019557,86,USA,Frank Lloyd
tt0019558,113,USA,Erich von Stroheim
tt0019563,65,USA,Tod Browning
tt0019571,66,USA,Jack Conway
tt0019574,88,USA,"W.S. Van Dyke, Robert J. Flaherty"
tt0019585,95,USA,Victor Sj繹str繹m
tt0019591,98,USA,Clarence Brown
tt0019609,82,"Germany, Soviet Union",Fyodor Otsep
tt0019611,68,Soviet Union,Aleksandr Dovzhenko
tt0019629,57,Spain,Flori獺n Rey
tt0019630,91,USA,Roland West
tt0019644,80,USA,Rouben Mamoulian
tt0019646,195,France,Marcel L'Herbier
tt0019649,90,Soviet Union,Aleksandr Dovzhenko
tt0019655,90,Germany,Joe May
tt0019658,87,UK,Ewald Andr矇 Dupont
tt0019684,91,USA,Irving Cummings
tt0019690,75,USA,Gregory La Cava
tt0019699,93,USA,John Ford
tt0019702,85,UK,Alfred Hitchcock
tt0019725,104,USA,P獺l Fej繹s
tt0019726,86,USA,Mervyn LeRoy
tt0019729,100,USA,Harry Beaumont
tt0019735,90,USA,F. Richard Jones
tt0019745,82,USA,"Malcolm St. Clair, Frank Tuttle"
tt0019746,92,France,"Alberto Cavalcanti, Henry Wulschleger"
tt0019777,96,USA,"Robert Florey, Joseph Santley"
tt0019785,86,USA,Wesley Ruggles
tt0019788,76,USA,Sam Taylor
tt0019796,70,Japan,Yasujir繫 Ozu
tt0019798,115,USA,"John Cromwell, A. Edward Sutherland"
tt0019800,75,USA,Lothar Mendes
tt0019811,62,USA,William Nigh
tt0019815,97,USA,Sidney Franklin
tt0019823,90,USA,Alfred E. Green
tt0019824,99,USA,Frank Lloyd
tt0019843,129,USA,Cecil B. DeMille
tt0019850,85,Czechoslovakia,Gustav Machat羸
tt0019852,71,USA,Ernst Lubitsch
tt0019856,87,USA,Edwin Carewe
tt0019884,110,USA,Frank Capra
tt0019886,100,USA,George W. Hill
tt0019889,50,UK,Castleton Knight
tt0019901,156,Germany,Fritz Lang
tt0019909,90,Germany,Paul Czinner
tt0019929,82,USA,Edgar Selwyn
tt0019933,95,USA,Millard Webb
tt0019935,113,USA,Cecil B. DeMille
tt0019936,101,USA,Roy Del Ruth
tt0019945,72,USA,Reginald Barker
tt0019946,92,USA,"James Cruze, Erich von Stroheim"
tt0019949,69,USA,Frank Tuttle
tt0019957,68,USA,William J. Cowen
tt0019959,109,USA,King Vidor
tt0019976,68,USA,William Wyler
tt0019979,70,USA,Paul L. Stein
tt0019983,63,USA,Howard Higgin
tt0019992,73,USA,Robert Florey
tt0019993,130,USA,"Charles Reisner, Christy Cabanne"
tt0020004,60,USA,Benjamin Christensen
tt0020011,66,Germany,Robert Land
tt0020014,80,USA,William C. de Mille
tt0020018,95,USA,Irving Cummings
tt0020025,83,UK,Arthur Robison
tt0020030,95,USA,Allan Dwan
tt0020034,93,USA,Sam Wood
tt0020062,62,USA,Jacques Feyder
tt0020075,165,Norway,George Schn矇evoigt
tt0020078,60,USA,P獺l Fej繹s
tt0020080,89,USA,Paul Leni
tt0020081,94,USA,Sidney Franklin
tt0020092,65,USA,Jean de Limur
tt0020103,74,USA,George Fitzmaurice
tt0020112,107,USA,Ernst Lubitsch
tt0020114,71,USA,William Wyler
tt0020122,100,USA,Frank Borzage
tt0020126,95,USA,Lionel Barrymore
tt0020142,110,"UK, Isle Of Man",Alfred Hitchcock
tt0020143,111,USA,Robert Z. Leonard
tt0020144,80,USA,Robert Z. Leonard
tt0020163,73,Germany,"Robert Siodmak, Edgar G. Ulmer"
tt0020166,60,USA,Erle C. Kenton
tt0020182,223,France,Henri Fescourt
tt0020193,121,Germany,Phil Jutzi
tt0020197,80,USA,Rowland V. Lee
tt0020198,95,USA,"Lucien Hubbard, Benjamin Christensen"
tt0020210,77,USA,Clarence Brown
tt0020217,82,USA,Lewis Milestone
tt0020223,135,USA,"Michael Curtiz, Darryl F. Zanuck"
tt0020228,135,France,Jacques Feyder
tt0020230,120,Soviet Union,"Grigoriy Kozintsev, Leonid Trauberg"
tt0020232,96,Soviet Union,Fridrikh Ermler
tt0020238,104,USA,Alan Crosland
tt0020247,76,USA,Jack Conway
tt0020253,83,USA,W.S. Van Dyke
tt0020269,92,UK,Ewald Andr矇 Dupont
tt0020286,74,"UK, India, Germany",Franz Osten
tt0020293,67,Soviet Union,Abram Room
tt0020298,101,USA,"Erich von Stroheim, Richard Boleslawski"
tt0020305,68,USA,Howard Higgin
tt0020320,82,USA,Victor Schertzinger
tt0020332,140,USA,Luther Reed
tt0020335,84,USA,Frank Borzage
tt0020336,96,USA,Charles Reisner
tt0020358,103,USA,John Francis Dillon
tt0020359,84,USA,"David Butler, John Ford"
tt0020364,63,USA,A. Edward Sutherland
tt0020388,72,USA,Reginald Barker
tt0020392,70,USA,William Wyler
tt0020402,147,USA,"Harry A. Pollard, Arch Heath"
tt0020403,128,USA,John G. Adolfi
tt0020405,84,USA,H.P. Carver
tt0020410,73,USA,John S. Robertson
tt0020425,98,USA,Sam Wood
tt0020431,88,Germany,Walter Jerven
tt0020439,76,USA,Harry Beaumont
tt0020442,76,USA,"Edward Sedgwick, Buster Keaton"
tt0020446,105,USA,Alexander Korda
tt0020451,121,Soviet Union,"Grigoriy Aleksandrov, Sergei M. Eisenstein"
tt0020458,87,USA,Wesley Ruggles
tt0020461,62,USA,Frank Tuttle
tt0020466,121,USA,David Butler
tt0020475,104,Germany,Georg Wilhelm Pabst
tt0020479,63,USA,Sam Taylor
tt0020480,71,USA,Marshall Neilan
tt0020488,65,USA,E. Mason Hopper
tt0020490,95,USA,Frank Borzage
tt0020492,72,USA,Tod Browning
tt0020499,85,USA,Josef von Sternberg
tt0020502,73,USA,Allan Dwan
tt0020510,101,Japan,Kenji Mizoguchi
tt0020514,90,USA,Edmund Goulding
tt0020534,94,USA,Lionel Barrymore
tt0020538,86,USA,Jack Conway
tt0020542,65,USA,Marshall Neilan
tt0020543,66,USA,William K. Howard
tt0020547,151,France,L矇on Poirier
tt0020556,91,USA,Victor Fleming
tt0020563,103,Japan,Yasujir繫 Ozu
tt0020570,150,Germany,"Arnold Fanck, Georg Wilhelm Pabst"
tt0020572,113,USA,"Clyde Bruckman, Malcolm St. Clair"
tt0020581,65,USA,Tod Browning
tt0020585,84,USA,William A. Seiter
tt0020589,100,USA,Sidney Franklin
tt0020590,77,USA,Dorothy Arzner
tt0020608,102,Germany,Hanns Schwarz
tt0020613,75,USA,Frank Capra
tt0020620,96,USA,D.W. Griffith
tt0020629,136,USA,Lewis Milestone
tt0020640,97,USA,Victor Heerman
tt0020641,89,USA,Clarence Brown
tt0020642,85,USA,Jacques Feyder
tt0020656,85,France,Julien Duvivier
tt0020661,63,USA,William A. Seiter
tt0020668,83,USA,Roland West
tt0020670,65,USA,Thornton Freeland
tt0020673,79,USA,Herbert Brenon
tt0020679,65,USA,Frank Tuttle
tt0020686,87,USA,"George W. Hill, Ward Wing"
tt0020690,72,USA,Hobart Henley
tt0020691,125,USA,"Raoul Walsh, Louis R. Loeffler"
tt0020693,98,USA,King Vidor
tt0020695,88,USA,"David Burton, Nick Grinde"
tt0020697,104,Germany,Josef von Sternberg
tt0020701,63,UK,Kenneth MacPherson
tt0020702,82,USA,John Ford
tt0020713,69,USA,Michael Curtiz
tt0020724,100,USA,Charles Brabin
tt0020740,65,USA,Alan Crosland
tt0020754,88,USA,Al Christie
tt0020758,77,USA,Melville W. Brown
tt0020763,70,USA,Harry Beaumont
tt0020768,77,USA,F.W. Murnau
tt0020793,88,"UK, Sweden",Anthony Asquith
tt0020799,97,USA,Paul Sloane
tt0020806,74,USA,George B. Seitz
tt0020814,86,France,Julien Duvivier
tt0020815,108,USA,Howard Hawks
tt0020821,72,USA,George Fitzmaurice
tt0020823,80,USA,Edmund Goulding
tt0020827,84,USA,Robert Z. Leonard
tt0020828,100,USA,Luther Reed
tt0020836,78,USA,Archie Mayo
tt0020838,79,USA,Edward Sedgwick
tt0020842,99,Germany,Wilhelm Thiele
tt0020852,86,UK,"Andr矇 Charlot, Jack Hulbert"
tt0020869,66,USA,Leslie Pearce
tt0020875,64,USA,Roy William Neill
tt0020876,93,USA,"Clyde Bruckman, Harold Lloyd"
tt0020890,72,USA,William A. Seiter
tt0020891,79,USA,Harry Beaumont
tt0020894,92,USA,"Lloyd Corrigan, Laurence Schwab"
tt0020896,65,USA,John Cromwell
tt0020900,65,USA,George Archainbaud
tt0020902,92,USA,Edward Sedgwick
tt0020919,93,USA,Sam Wood
tt0020924,68,USA,William A. Seiter
tt0020926,81,USA,Ray Enright
tt0020929,90,USA,Nick Grinde
tt0020938,73,USA,Alfred E. Green
tt0020945,78,USA,Paul Sloane
tt0020949,80,USA,Benjamin Stoloff
tt0020959,93,USA,Henry King
tt0020960,127,USA,"Howard Hughes, Edmund Goulding"
tt0020966,85,USA,Tay Garnett
tt0020980,95,Japan,Yasujir繫 Ozu
tt0020985,91,USA,Edward H. Griffith
tt0020987,75,USA,Edward F. Cline
tt0021001,72,USA,Roy Pomeroy
tt0021013,120,"UK, USA",James Whale
tt0021015,85,UK,Alfred Hitchcock
tt0021016,113,USA,David Butler
tt0021025,99,USA,John Murray Anderson
tt0021040,99,USA,Frank Capra
tt0021042,76,USA,Sidney Franklin
tt0021044,92,USA,Victor Sj繹str繹m
tt0021048,77,USA,Frank Lloyd
tt0021053,85,USA,Harry d'Abbadie d'Arrast
tt0021060,79,USA,Robert Z. Leonard
tt0021061,77,USA,Leo McCarey
tt0021069,79,USA,Roy Del Ruth
tt0021070,70,USA,"Otto Brower, Edwin H. Knopf"
tt0021074,94,USA,Frank Borzage
tt0021079,79,USA,Mervyn LeRoy
tt0021087,69,USA,Ted Wilde
tt0021090,80,USA,"Harry Beaumont, William Nigh"
tt0021092,65,USA,Lowell Sherman
tt0021094,80,USA,Paul L. Stein
tt0021100,84,USA,Charles Reisner
tt0021102,65,USA,Melville W. Brown
tt0021106,116,USA,Cecil B. DeMille
tt0021110,84,USA,Michael Curtiz
tt0021121,85,USA,George Abbott
tt0021128,78,"Germany, UK",Alfred Hitchcock
tt0021132,69,USA,Michael Curtiz
tt0021133,72,USA,William A. Wellman
tt0021134,66,USA,Scott Pembroke
tt0021140,77,USA,John Ford
tt0021148,69,USA,George W. Hill
tt0021149,80,USA,Lloyd Bacon
tt0021152,89,USA,Malcolm St. Clair
tt0021153,90,USA,Ernst Lubitsch
tt0021156,92,USA,Josef von Sternberg
tt0021165,104,UK,Alfred Hitchcock
tt0021178,78,USA,Jack Conway
tt0021189,76,USA,King Vidor
tt0021191,69,USA,Lloyd Bacon
tt0021197,59,USA,"Lloyd Bacon, Michael Curtiz"
tt0021216,62,USA,John Francis Dillon
tt0021217,73,USA,Paul L. Stein
tt0021223,102,USA,Harry Beaumont
tt0021225,83,USA,"Robert Milton, Ray Enright"
tt0021228,86,USA,Sam Wood
tt0021232,102,USA,"Dorothy Arzner, Otto Brower"
tt0021239,67,USA,Victor Halperin
tt0021240,79,USA,William C. de Mille
tt0021247,84,France,Jean Gr矇millon
tt0021263,66,USA,Mervyn LeRoy
tt0021268,83,Soviet Union,"Yakov Protazanov, Porfiri Podobed"
tt0021273,93,France,Augusto Genina
tt0021276,88,USA,Edward Sloman
tt0021280,82,USA,George Fitzmaurice
tt0021281,72,USA,"George Fitzmaurice, Harry d'Abbadie d'Arrast"
tt0021282,88,USA,Frank Capra
tt0021283,65,Japan,Yasujir繫 Ozu
tt0021287,91,USA,Edmund Goulding
tt0021292,75,USA,"Fred Niblo, Lionel Barrymore"
tt0021294,65,USA,"Nick Grinde, Malcolm St. Clair"
tt0021295,84,USA,Victor Fleming
tt0021297,73,USA,Rowland V. Lee
tt0021303,75,USA,Michael Curtiz
tt0021304,74,USA,William Beaudine
tt0021307,104,USA,"Lionel Barrymore, Hal Roach"
tt0021309,63,France,"Irene Starewicz, Wladyslaw Starewicz"
tt0021310,76,USA,Clarence Brown
tt0021322,82,USA,"George Cukor, Cyril Gardner"
tt0021324,69,USA,Donald Crisp
tt0021331,55,France,Jean Cocteau
tt0021335,86,USA,Dorothy Arzner
tt0021345,73,USA,"Lionel Barrymore, Wesley Ruggles"
tt0021371,80,USA,Mervyn LeRoy
tt0021374,75,USA,George Archainbaud
tt0021376,65,USA,Louis Wolheim
tt0021377,81,USA,Paul L. Stein
tt0021381,60,USA,John G. Adolfi
tt0021382,87,USA,Sam Wood
tt0021394,64,USA,Lloyd Bacon
tt0021400,93,USA,Frank Lloyd
tt0021401,85,USA,Frank Borzage
tt0021406,65,Japan,Yasujir繫 Ozu
tt0021408,70,USA,Benjamin Stoloff
tt0021409,96,France,Ren矇 Clair
tt0021413,69,USA,John Francis Dillon
tt0021420,75,USA,John Cromwell
tt0021435,78,USA,William A. Seiter
tt0021439,63,USA,Alfred E. Green
tt0021464,95,USA,"Jack Conway, Sam Wood"
tt0021472,71,USA,Roy Del Ruth
tt0021483,86,USA,John Cromwell
tt0021486,80,USA,Mervyn LeRoy
tt0021493,69,USA,William A. Seiter
tt0021505,72,USA,Jack Conway
tt0021508,92,USA,John Ford
tt0021531,81,USA,Edgar Selwyn
tt0021533,71,USA,Fred Niblo
tt0021534,85,USA,Sam Wood
tt0021542,97,Germany,Georg Wilhelm Pabst
tt0021549,93,USA,Thornton Freeland
tt0021551,64,USA,Edward F. Cline
tt0021568,79,USA,Monta Bell
tt0021571,75,Soviet Union,Aleksandr Dovzhenko
tt0021577,60,France,Luis Bu簽uel
tt0021580,66,USA,Marion Gering
tt0021594,124,India,Ardeshir Irani
tt0021595,70,USA,John G. Adolfi
tt0021599,55,USA,Bud Pollard
tt0021606,70,USA,Sam Taylor
tt0021607,96,USA,Josef von Sternberg
tt0021615,84,USA,"Wesley Ruggles, Howard Estabrook"
tt0021622,108,USA,John Ford
tt0021632,76,USA,Lowell Sherman
tt0021633,90,USA,Robert Z. Leonard
tt0021635,90,USA,Frank Borzage
tt0021636,68,USA,Hobart Henley
tt0021647,66,USA,Roy Del Ruth
tt0021649,82,USA,Melville W. Brown
tt0021654,90,Germany,Phil Jutzi
tt0021657,75,USA,William A. Seiter
tt0021668,71,USA,Hamilton MacFadden
tt0021673,79,USA,Roy Del Ruth
tt0021681,111,Germany,Hanns Schwarz
tt0021684,81,USA,Paul L. Stein
tt0021697,65,USA,Mervyn LeRoy
tt0021707,63,USA,James W. Horne
tt0021725,68,USA,"William A. Seiter, William A. Seiter"
tt0021730,86,USA,King Vidor
tt0021732,72,USA,Allan Dwan
tt0021733,76,USA,Hamilton MacFadden
tt0021735,74,USA,"George Abbott, Berthold Viertel"
tt0021739,91,France,Jean Renoir
tt0021743,59,USA,Stuart Paton
tt0021746,123,USA,Wesley Ruggles
tt0021749,87,USA,Charles Chaplin
tt0021750,83,USA,Rouben Mamoulian
tt0021754,90,France,Anatole Litvak
tt0021756,74,USA,Paul L. Stein
tt0021759,95,USA,David Butler
tt0021761,81,USA,Paul Sloane
tt0021764,75,USA,Roland West
tt0021768,65,USA,Edward F. Cline
tt0021770,97,USA,Howard Hawks
tt0021772,86,USA,W.S. Van Dyke
tt0021778,80,USA,Harry Beaumont
tt0021780,66,USA,Jack Conway
tt0021785,70,USA,Lloyd Corrigan
tt0021786,85,USA,Jacques Feyder
tt0021793,106,USA,David Butler
tt0021798,81,USA,Robert Milton
tt0021799,100,USA,Frank Capra
tt0021800,91,USA,Josef von Sternberg
tt0021814,75,USA,"Tod Browning, Karl Freund"
tt0021815,104,USA,"George Melford, Enrique Tovar ?valos"
tt0021818,112,Germany,Georg Wilhelm Pabst
tt0021820,75,USA,George B. Seitz
tt0021825,73,USA,Jack Conway
tt0021828,77,USA,George Melford
tt0021829,73,USA,Mervyn LeRoy
tt0021836,75,Germany,Gerhard Lamprecht
tt0021845,60,USA,Hobart Henley
tt0021859,74,USA,Lloyd Bacon
tt0021861,92,USA,"Otto Brower, David Burton"
tt0021864,105,France,Abel Gance
tt0021865,90,USA,John Francis Dillon
tt0021873,89,USA,Mervyn LeRoy
tt0021874,89,USA,Robert Z. Leonard
tt0021879,80,USA,Charles Reisner
tt0021884,70,USA,James Whale
tt0021885,93,USA,Clarence Brown
tt0021889,68,USA,Victor Schertzinger
tt0021890,101,USA,Lewis Milestone
tt0021895,226,USA,B. Reeves Eason
tt0021900,67,USA,Richard Boleslawski
tt0021906,90,USA,Mervyn LeRoy
tt0021910,80,USA,George Cukor
tt0021917,72,USA,Michael Curtiz
tt0021919,79,USA,Alfred E. Green
tt0021927,71,USA,Harry Beaumont
tt0021928,75,USA,Charles Brabin
tt0021931,82,USA,Sidney Franklin
tt0021932,82,USA,Rowland V. Lee
tt0021933,69,USA,"W.S. Van Dyke, Lionel Barrymore"
tt0021952,75,USA,William Dieterle
tt0021966,53,USA,Irving Cummings
tt0021969,75,USA,Dorothy Arzner
tt0021973,79,USA,Clarence G. Badger
tt0021978,70,USA,William Wyler
tt0021985,72,Hungary,Steve Sekely
tt0021986,70,USA,William C. McGann
tt0021988,72,USA,Marion Gering
tt0021992,79,USA,Archie Mayo
tt0022000,92,USA,Leo McCarey
tt0022001,74,USA,Clarence Brown
tt0022002,73,USA,Tod Browning
tt0022017,93,"Germany, France",Georg Wilhelm Pabst
tt0022021,76,USA,Lloyd Bacon
tt0022026,87,USA,Sam Taylor
tt0022029,75,USA,William A. Seiter
tt0022034,85,Germany,Erik Charell
tt0022043,70,USA,Lothar Mendes
tt0022046,72,USA,George Archainbaud
tt0022048,75,Japan,Yasujir繫 Ozu
tt0022054,76,USA,William Dieterle
tt0022056,72,USA,Gregory La Cava
tt0022059,72,USA,Harry Beaumont
tt0022074,93,USA,Ernst Lubitsch
tt0022080,114,Brazil,Mario Peixoto
tt0022085,68,USA,Mervyn LeRoy
tt0022086,85,USA,Russell Mack
tt0022100,117,Germany,Fritz Lang
tt0022103,81,USA,Michael Curtiz
tt0022105,64,Japan,Heinosuke Gosho
tt0022111,80,USA,Roy Del Ruth
tt0022117,84,USA,Sam Wood
tt0022119,74,USA,"Richard Wallace, Edward Goodman"
tt0022120,75,USA,Lloyd Bacon
tt0022121,97,Germany,Robert Siodmak
tt0022125,130,France,Alexander Korda
tt0022134,70,USA,George B. Seitz
tt0022135,72,USA,Edgar Selwyn
tt0022139,105,USA,William A. Wellman
tt0022149,85,USA,John Francis Dillon
tt0022150,81,France,Ren矇 Clair
tt0022151,80,USA,John G. Adolfi
tt0022153,90,USA,Frank Capra
tt0022158,77,USA,Norman Z. McLeod
tt0022172,69,USA,Frank R. Strayer
tt0022173,76,USA,Edward Sloman
tt0022177,72,USA,Roy Del Ruth
tt0022178,80,USA,George Abbott
tt0022180,87,USA,Albert S. Rogell
tt0022183,88,Germany,"Leontine Sagan, Carl Froelich"
tt0022185,93,Germany,"Erich Engel, Fyodor Otsep"
tt0022191,56,USA,Edward F. Cline
tt0022197,79,USA,W.S. Van Dyke
tt0022198,95,USA,Sam Wood
tt0022208,72,USA,William A. Wellman
tt0022215,90,Soviet Union,"Grigoriy Kozintsev, Leonid Trauberg"
tt0022223,46,France,Jean Renoir
tt0022235,104,"Germany, USA",Georg Wilhelm Pabst
tt0022236,71,USA,William A. Wellman
tt0022243,79,USA,"Howard Higgin, Tom Buckingham"
tt0022246,77,USA,A. Edward Sutherland
tt0022251,56,USA,James Parrott
tt0022254,73,USA,Edward Sedgwick
tt0022259,63,USA,William A. Seiter
tt0022261,71,USA,William Beaudine
tt0022264,74,USA,John S. Robertson
tt0022265,62,USA,Alan James
tt0022268,89,USA,Frank Capra
tt0022273,73,USA,Charles Reisner
tt0022274,56,USA,James W. Horne
tt0022276,76,USA,Clarence Brown
tt0022279,84,USA,Sidney Franklin
tt0022285,69,USA,J. Walter Ruben
tt0022286,83,USA,William A. Wellman
tt0022289,119,Soviet Union,Nikolai Ekk
tt0022290,72,USA,Rowland Brown
tt0022293,64,USA,D. Ross Lederman
tt0022296,89,USA,Edward H. Griffith
tt0022297,71,USA,John Francis Dillon
tt0022303,77,USA,Charles Reisner
tt0022308,58,USA,William Dieterle
tt0022321,69,USA,Alfred E. Green
tt0022326,75,USA,Lowell Sherman
tt0022331,76,USA,Rowland V. Lee
tt0022335,73,USA,William A. Wellman
tt0022339,81,Mexico,Antonio Moreno
tt0022353,90,USA,John Ford
tt0022357,83,USA,George W. Hill
tt0022360,96,USA,John M. Stahl
tt0022373,84,UK,Leslie S. Hiscott
tt0022381,66,USA,Roy Del Ruth
tt0022382,74,USA,"Zion Myers, Jules White"
tt0022386,75,USA,Edgar Selwyn
tt0022391,74,USA,Lloyd Bacon
tt0022395,85,UK,Alfred Hitchcock
tt0022397,85,USA,Norman Taurog
tt0022403,81,USA,Alfred E. Green
tt0022404,68,USA,Gregory La Cava
tt0022409,56,USA,Michael Curtiz
tt0022412,73,USA,Jacques Feyder
tt0022418,90,UK,Jack Raymond
tt0022425,82,USA,Charles Brabin
tt0022428,107,USA,Cecil B. DeMille
tt0022430,68,USA,William A. Wellman
tt0022435,81,USA,George Fitzmaurice
tt0022436,80,USA,King Vidor
tt0022437,91,USA,John M. Stahl
tt0022440,87,USA,D.W. Griffith
tt0022444,93,Germany,Arnold Fanck
tt0022453,76,USA,Robert Z. Leonard
tt0022454,81,USA,Archie Mayo
tt0022458,86,USA,F.W. Murnau
tt0022463,83,USA,George Cukor
tt0022469,75,USA,"Lionel Barrymore, Edward Buzzell"
tt0022478,68,USA,Nick Grinde
tt0022481,64,USA,George Archainbaud
tt0022484,71,USA,Albert S. Rogell
tt0022485,90,Japan,Yasujir繫 Ozu
tt0022489,80,USA,Mervyn LeRoy
tt0022495,122,USA,W.S. Van Dyke
tt0022500,78,USA,William K. Howard
tt0022501,70,USA,Herbert Brenon
tt0022517,80,USA,Archie Mayo
tt0022523,74,USA,George Fitzmaurice
tt0022537,70,"Canada, USA","Varick Frissell, George Melford"
tt0022550,81,USA,James Whale
tt0022551,81,USA,William A. Seiter
tt0022572,74,USA,Harry Joe Brown
tt0022582,88,USA,Raoul Walsh
tt0022599,104,France,Ren矇 Clair
tt0022613,79,USA,Frank Borzage
tt0022614,63,USA,Gregory La Cava
tt0022615,84,USA,John Ford
tt0022619,61,USA,"Michael Curtiz, Lloyd Bacon"
tt0022626,75,USA,"Frank Capra, Allan Dwan"
tt0022628,85,USA,"Edward H. Griffith, George Cukor"
tt0022635,73,USA,Harry Beaumont
tt0022639,84,USA,Jack Conway
tt0022641,70,USA,George Fitzmaurice
tt0022644,70,USA,Irving Cummings
tt0022651,93,USA,John M. Stahl
tt0022660,86,USA,Charles Brabin
tt0022663,68,USA,John Francis Dillon
tt0022675,80,USA,Frank Tuttle
tt0022676,63,USA,Mervyn LeRoy
tt0022681,54,USA,Tenny Wright
tt0022682,72,USA,Edward Buzzell
tt0022685,70,USA,George Cukor
tt0022689,80,USA,King Vidor
tt0022694,85,Germany,"Leni Riefenstahl, B矇la Bal獺zs"
tt0022696,80,USA,Roy Del Ruth
tt0022698,93,USA,Josef von Sternberg
tt0022699,98,Germany,Paul Martin
tt0022700,91,USA,Edmund Goulding
tt0022718,85,France,Jean Renoir
tt0022725,76,USA,Ernst Lubitsch
tt0022731,77,USA,Jack Conway
tt0022735,78,USA,Michael Curtiz
tt0022737,88,USA,John Francis Dillon
tt0022748,62,USA,Albert S. Rogell
tt0022751,58,USA,John G. Adolfi
tt0022753,71,USA,"William Cameron Menzies, Marcel Varnel"
tt0022755,73,USA,John G. Blystone
tt0022775,73,USA,William A. Wellman
tt0022778,86,USA,William A. Wellman
tt0022784,58,USA,William Dieterle
tt0022787,115,France,Raymond Bernard
tt0022788,70,USA,H. Bruce Humberstone
tt0022789,68,USA,Lloyd Bacon
tt0022792,85,USA,Howard Hawks
tt0022796,75,USA,King Vidor
tt0022802,75,USA,Alfred E. Green
tt0022814,78,USA,Marion Gering
tt0022824,81,USA,Charles Reisner
tt0022827,76,USA,Michael Curtiz
tt0022834,77,USA,Monta Bell
tt0022835,98,USA,Rouben Mamoulian
tt0022854,72,USA,Clarence Brown
tt0022867,82,"Czechoslovakia, Austria",Gustav Machat羸
tt0022869,114,Germany,Karl Hartl
tt0022873,77,USA,Harry Beaumont
tt0022876,74,USA,Lloyd Bacon
tt0022877,140,France,Marc All矇gret
tt0022879,80,USA,Frank Borzage
tt0022882,82,USA,"Harry A. Pollard, Sam Wood"
tt0022890,67,USA,Lloyd Bacon
